k,task,size_class,parent_iso_key,typed_motif,n_topo_in_size,n_topo_with_motif_in_size,partial_r,presence_rate_top_01,presence_designs_top_01,presence_rate_top_05,presence_designs_top_05,presence_rate_top_10,presence_designs_top_10,presence_rate_top_25,presence_designs_top_25,presence_rate_bot_25,presence_designs_bot_25,presence_rate_bot_10,presence_designs_bot_10,presence_rate_bot_05,presence_designs_bot_05,presence_rate_bot_01,presence_designs_bot_01
4,toxicity,7,0000001110001000,"NOR-in(0,2)/NOR-mid(1,1)/NOR-mid(1,1)/NOR-out(2,0)|edges=0110000100010000",82,2,-0.26762591852162065,0.005070609756097561,41579,0.009309220420411749,381678,0.01169629325347772,959096,0.015585726525156555,3195074,0.03430166795803251,7031842,0.042713255055774266,3502487,0.04947819512195122,2028606,0.06806317073170731,558118
4,toxicity,7,0000001110001000,"NOR-in(1,1)/NOR-in(1,1)/NOR-in(2,0)/NOT-in(0,2)|edges=0010001000001100",82,1,0.03759717252284763,0.01566426829268293,128447,0.015075513665903772,618096,0.014691415350800749,1204696,0.013936589971968977,2857001,0.010211053558916551,2093266,0.008663646130154972,710419,0.007480365853658536,306695,0.005231341463414634,42897
4,toxicity,7,0000001110001000,"NOR-in(1,1)/NOR-in(2,0)/NOT-in(0,2)/NOT-in(1,1)|edges=0100000010010100",82,1,0.060399579851984,0.01818939024390244,149153,0.017865952962531996,732504,0.01727772035501075,1416773,0.01582810700823206,3244762,0.007996975531736825,1639380,0.006344451064769486,520245,0.005574390243902439,228550,0.004823170731707317,39550
4,toxicity,7,0000001110001000,"NOR-in(1,1)/NOR-mid(1,1)/NOR-out(2,0)/NOT-in(0,2)|edges=0010001000001100",82,1,0.09740165402055294,0.018952560975609756,155411,0.01796514809416079,736571,0.017324830113406346,1420636,0.016023307004423278,3284778,0.007873024313433908,1613970,0.005669438886111247,464894,0.004554243902439024,186724,0.0027014634146341463,22152
4,toxicity,7,0000001110001010,"NOR-in(0,2)/NOR-in(1,2)/NOR-in(2,0)/NOR-in(2,1)|edges=0101001100000010",82,1,0.01841817959744126,0.01235719512195122,101329,0.014107708693434995,578416,0.014691049497124365,1204666,0.014546272886901992,2981986,0.00926439990961561,1899202,0.006890682758763835,565036,0.005634243902439024,231004,0.003849390243902439,31565
4,toxicity,7,0000001110001010,"NOR-in(0,2)/NOR-in(1,2)/NOR-in(2,1)/NOR-mid(2,0)|edges=0110001100010000",82,2,0.01659632495203707,0.010427439024390243,85505,0.014580440446872239,597798,0.01662026910342776,1362862,0.019655341079895784,4029345,0.028597209477100396,5862428,0.0304269382822698,2495009,0.031286268292682926,1282737,0.03194926829268293,261984
4,toxicity,7,0000001110001010,"NOR-in(0,2)/NOR-in(1,2)/NOR-mid(2,1)/NOR-out(2,0)|edges=0110001100010000",82,2,-0.008664514906753788,0.01729878048780488,141850,0.0204899776087783,840089,0.021756037646635983,1783995,0.02306294101340603,4727903,0.0253760338987704,5202087,0.02476573110327485,2030790,0.02405887804878049,986414,0.021754146341463415,178384
5,toxicity,5,0000000000000010000111000,"NOR-in(0,1)/NOR-mid(2,2)/NOR-out(1,0)/NOR-out(1,0)/NOT-in(0,1)|edges=0100000110000000000001000",43,1,-0.00946048611561838,0.021635304992721826,8145,0.02354751790833229,44325,0.023674454469945146,89128,0.023371949240945288,219973,0.023804375785778785,224043,0.02450957345447871,92272,0.024675250163092098,46448,0.023840007650052595,8975
5,toxicity,5,0000000000000010010011000,"NOR-in(0,1)/NOR-in(1,1)/NOR-out(1,0)/NOR-out(1,0)/NOT-mid(1,2)|edges=0100000001000000000000110",43,1,-0.13000337502332016,0.010861480922681344,4089,0.016459090802841532,30982,0.01858777235995222,69978,0.020613083225614382,194007,0.025015190970608194,235439,0.02655433997576986,99970,0.02729694236845852,51383,0.027484407705302975,10347
5,toxicity,5,0000000000000010010011000,"NOR-in(1,1)/NOR-mid(1,2)/NOR-out(1,0)/NOT-in(0,1)/NOT-out(1,0)|edges=0100000101000001000000000",43,1,0.12586682019942977,0.05786680408427808,21785,0.041848972887284286,78775,0.036668735870511934,138048,0.030884828234400124,290683,0.0190242270348596,179053,0.015891698030112627,59828,0.013753391996906032,25889,0.010149601028507071,3821
