k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,toxicity,0000000000010000100010010,1,4,2,2,False,0.11667560285802261,14,0.033707341711690174,475356,14,0.04872166980212618,3435475,14,0.12091771630937082,8526180,14,0.11957188675971395,1686255,13,-1.8267434684613717,-1.311390153500691
5,toxicity,0000000000010000100010110,1,5,2,3,False,0.023385901121014525,1,0.00038149407687899836,5380,1,0.0013661596063742618,96331,1,0.013109467166611962,924378,1,0.013059728612863152,184174,1,-5.097320449323191,-3.2624111020298674
5,toxicity,0000000000010000100110000,1,4,2,2,False,0.09302452970728638,7,0.02356300293133525,332296,7,0.031014536068118312,2186905,7,0.05041338350182794,3554761,7,0.044915499356600566,633418,7,-0.9306899616406185,-0.7008622398182913
5,toxicity,0000000000010000100110100,1,5,2,2,False,0.08367984548519505,2,0.003527047469137803,49740,2,0.007157336995826499,504680,2,0.011095320631388747,782356,2,0.007515722282609736,105990,2,-1.0914507654056973,-0.6324565448105766
5,toxicity,0000000000010000110010010,1,5,2,2,False,0.03599442106022522,6,0.00695574321250773,98093,6,0.014928921792166663,1052672,6,0.06404273198040715,4515797,6,0.06921158378512877,976052,6,-3.314736940367254,-2.1009248788508614
5,toxicity,0000000000010000110010100,1,5,2,2,False,-0.04156401180670694,1,0.0006474053758188207,9130,1,0.0020516290649545067,144665,1,0.009604132887665134,677209,1,0.009119345826540476,128605,1,-3.81618908649365,-2.2268854506687963
5,toxicity,0000000000010000110110000,1,5,2,3,False,0.14374825187418697,1,0.0033124038686335785,46713,1,0.005311672116475519,374538,1,0.002879414651480123,203034,1,0.0012107127300054594,17074,1,1.4520219934086456,0.8833905336476872
5,toxicity,0000000000010001000011000,1,4,2,2,False,-0.08005013326895996,1,0.0009947209870740871,14028,1,0.0028924899427771843,203956,1,0.005630184985734677,396997,1,0.0038851441066533395,54790,1,-1.965604290951325,-0.9608703812958143
5,toxicity,0000000000010001000110100,1,5,2,2,False,0.023108771038309908,2,0.005405657613887859,76233,2,0.004578593915137508,322847,2,0.010098600175107168,712075,2,0.009613373915444543,135572,1,-0.8305727123209299,-1.1411788063784658
5,toxicity,0000000000010001010010100,1,5,2,2,False,0.017987644212174955,1,0.012919743644489499,182200,1,0.013737880671217752,968689,1,0.00041811175839976056,29482,1,4.126946285950435e-05,582,1,8.290287067657696,5.038127031687056
5,toxicity,0000000000010011010011000,1,6,2,2,False,0.0014716812512697922,1,0.00044658916285946685,6298,1,0.0017257708336929044,121688,1,0.010088701185643662,711377,1,0.009613373915444543,135572,1,-4.428022701394553,-2.547427648686985
5,toxicity,0000000001000010010010000,2,4,2,1,False,-0.15819587054480663,57,0.19289404172197916,2720278,57,0.24635683562485214,17371177,57,0.4381591124424228,30895584,56,0.45295582600369,6387781,53,-1.2315617790932294,-0.8307053606442847
5,toxicity,0000000001000010110010000,1,5,2,2,False,0.0740457466119868,24,0.0770307450898415,1086322,24,0.109434346728276,7716463,24,0.16807278644697302,11851190,24,0.16057877088903144,2264552,23,-1.0597748906600046,-0.619020540064064
5,toxicity,0000000001000011000000010,1,4,2,1,False,-0.0007481875186710929,36,0.11684305567679142,1647773,36,0.16568406920561146,11682758,36,0.24837747337171834,17513654,36,0.23739017589654896,3347780,35,-1.0226882389379088,-0.5840994423323945
5,toxicity,0000000001000011000010000,3,4,2,1,False,-0.04808032709546902,22,0.06405994647595556,903402,22,0.09401921160971456,6629507,22,0.1870570344034415,13189812,22,0.18769160252231581,2646909,22,-1.5508696064322698,-0.9924507323140186
5,toxicity,0000000001000011000010010,1,5,2,2,False,0.03787427573096843,8,0.02403774323704248,338991,8,0.028468397247065933,2007371,8,0.055421860894294565,3907920,8,0.058041103108632926,818521,6,-1.2717734827985465,-0.9610938803207635
5,toxicity,0000000001000011010010000,1,5,2,2,False,0.010663912038834097,8,0.019129658845730816,269775,8,0.032059588390154964,2260594,8,0.05702098733258369,4020678,8,0.051312833377663736,723636,8,-1.4235085448627713,-0.830737117121547
5,toxicity,0000000001000100100110000,1,5,2,2,False,-0.011795977140704591,14,0.023135488472319735,326267,14,0.04528737336297792,3193315,14,0.12480546642052881,8800314,14,0.12800730824041262,1805215,14,-2.4680467147005456,-1.4625003533553516
5,toxicity,0000000001000101000010000,2,4,2,1,False,-0.13548064879498692,27,0.1059767854472348,1494532,27,0.13020538740646503,9181076,27,0.23765835688574274,16757825,27,0.2515645345552687,3547673,27,-1.247180273665379,-0.8680999896522261
5,toxicity,0000000001000101000010010,2,5,2,2,False,0.07607300875153675,8,0.05347610950071289,754144,8,0.05443324401222204,3838211,8,0.05396558907042646,3805235,8,0.05003014727170914,705547,8,0.0960968110150594,0.012448245650929734
5,toxicity,0000000001000101000010100,2,5,2,2,False,0.11699921941997109,10,0.055396059988738124,781220,10,0.0638452527807966,4501873,10,0.0527238189881565,3717675,10,0.04393885964532229,619645,10,0.3342859414388784,0.2761244781448137
5,toxicity,0000000001000101000010110,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001000110100010000,1,5,2,2,False,0.05008480680773962,12,0.024356694976410832,343489,12,0.03686880886910743,2599703,12,0.08454267406139143,5961294,12,0.0805916736235021,1136539,10,-1.7263124100949836,-1.197278937501893
5,toxicity,0000000001000111000000010,2,5,2,2,False,0.1009183851764885,5,0.056043039906478645,790344,5,0.05125693108201228,3614242,5,0.01756026839479008,1238214,5,0.015556743845053164,219388,5,1.848995089131317,1.5454322069117958
5,toxicity,0000000001000111000010000,1,5,2,2,False,0.03176123888034701,2,0.006773788974353175,95527,2,0.0112549648990823,793613,2,0.006473584560798572,456467,2,0.003451460197978548,48674,2,0.9727561955595876,0.7979248680942825
5,toxicity,0000000001000111000010010,1,6,2,2,False,-0.0017608735808909788,3,0.0015600129537802908,22000,3,0.00539392731695066,380338,3,0.031888984733545865,2248564,3,0.03126679452636449,440938,3,-4.3250014077977115,-2.5636501799432465
5,toxicity,0000000001000111100010000,1,6,2,2,False,0.05337441806913569,2,0.003349560540805436,47237,2,0.007641309577104884,538806,2,0.008469833496160838,597227,2,0.005050970977569338,71231,2,-0.5925889244426491,-0.1485136983664458
5,toxicity,0000000001010000110010000,2,5,2,2,False,0.051151540585079834,14,0.05419435364656928,764273,14,0.06936721457186615,4891239,14,0.08669963266523568,6113386,14,0.08242015192126013,1162325,13,-0.6048545737013464,-0.3217719263709233
5,toxicity,0000000001010000110110000,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001010001000010000,4,4,2,1,False,-0.09346130469559212,55,0.2140673884468419,3018874,55,0.2743864439231765,19347608,55,0.41033383306684534,28933561,54,0.4119314271710627,5809237,54,-0.9443391680931066,-0.5805889061592059
5,toxicity,0000000001010001000010010,2,5,2,2,False,0.03937815413808901,13,0.03488139327876928,491913,13,0.044619248406153035,3146204,13,0.11178960001388695,7882536,12,0.11245871901430937,1585942,12,-1.688865946337983,-1.325047860664269
5,toxicity,0000000001010001000110000,1,5,2,2,False,0.02102829474150294,7,0.05837653564661509,823252,7,0.05620975779544944,3963477,7,0.03690761639027591,2602439,7,0.03079765575269012,434322,7,0.922568056252307,0.6069020316203045
5,toxicity,0000000001010001010010000,1,5,2,2,False,0.027454707263362313,4,0.025736597343709217,362949,4,0.026162287610158683,1844762,4,0.011698577529396027,824893,4,0.007702569421157492,108625,3,1.7404096412387833,1.1611555763073955
5,toxicity,0000000001010001010110000,1,6,2,3,False,0.14877736014002016,1,0.008835133363734676,124597,1,0.004353498304457953,306975,1,0.0,0,0,0.0,0,0,,
5,toxicity,0000000001010001100010000,1,5,2,2,False,0.09751676126028018,4,0.02807349674847209,395905,4,0.029198553970593965,2058856,4,0.015725211313642986,1108820,4,0.009603872011624657,135438,4,1.547520690326035,0.8928175188238561
5,toxicity,0000000001010001100110000,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001010001110010000,1,6,2,3,False,0.04623096558683366,2,0.009263995106664822,130645,2,0.007810287286356831,550721,2,0.004175359719066111,294414,1,0.002293433397362456,32343,1,2.0141254799548283,0.9034751208931768
5,toxicity,0000000001010010110010000,2,6,2,2,False,0.07508751623875976,4,0.018614500022584732,262510,4,0.019884981985898366,1402135,4,0.03258738822225608,2297810,4,0.03354129502581717,473014,4,-0.8495115257336543,-0.7126344740076408
5,toxicity,0000000001010011000010000,1,5,2,2,False,0.13780815400349622,12,0.08017693666921775,1130691,12,0.08401824142380689,5924316,12,0.057204728460791665,4033634,12,0.050827810824469556,716796,11,0.6575692026695712,0.5545681862207398
5,toxicity,0000000001010011000010010,2,6,2,2,False,0.18259119125173143,2,0.05150815315951905,726391,2,0.03934020891317636,2773967,2,0.000988381479484245,69693,2,0.0002466949506670372,3479,2,7.705928815523328,5.314792831359465
5,toxicity,0000000001010011010010000,1,6,2,2,False,0.03619253675657921,1,0.001405288032637173,19818,1,0.003717537967405072,262132,1,0.004175359719066111,294414,1,0.002293433397362456,32343,1,-0.7066431508669632,-0.1675530185340836
5,toxicity,0000000001010011100010000,1,6,2,2,False,0.0021303438500556303,1,0.007616834156511987,107416,1,0.0038573434443505772,271990,1,0.0,0,0,0.0,0,0,,
5,toxicity,0000000001010101000010000,3,5,2,2,False,-0.059411788219802315,11,0.04890151333311162,689631,11,0.056614893021651735,3992044,11,0.08655724605461451,6103346,11,0.09626726217603383,1357603,10,-0.977166148629565,-0.612472982448759
5,toxicity,0000000001010101000010010,1,6,2,2,False,0.05930744917095505,2,0.004367398083467359,61591,2,0.00767492075385076,541176,2,0.015709951553381195,1107744,2,0.014378649590847312,202774,2,-1.719082245325074,-1.0334549722724444
5,toxicity,0000000001010101000110000,1,6,2,2,False,0.03128902093622299,3,0.002424543768893441,34192,3,0.0067856569451277965,478472,3,0.028708955641295112,2024333,3,0.02937896478459716,414315,3,-3.5989983578683002,-2.0809404496427555
5,toxicity,0000000001010111000010000,1,6,2,3,False,0.003124683468095105,1,0.0014274118527089661,20130,1,0.0032890592825851744,231919,1,0.006846271586746178,482746,1,0.0051613065174480124,72787,1,-1.854334654056178,-1.0576435123758887
5,toxicity,0000000001100001000000110,1,5,2,2,False,-0.07579178983114122,10,0.027942668389393698,394060,10,0.037585974943732836,2650272,10,0.07514354101999414,5298540,10,0.0848132134892714,1196073,9,-1.6018192495127823,-0.9994546758626273
5,toxicity,0000000001100001010000110,1,6,2,2,False,0.05257995109700953,4,0.005914434565859386,83408,4,0.011378064061172682,802293,4,0.03987881651426005,2811945,4,0.04179270575716807,589379,4,-2.82093900996163,-1.8093674865545653
5,toxicity,0000000011000111000010000,1,6,2,2,False,0.021583792353713303,1,0.00020138349039709207,2840,1,0.0011897080194239699,83889,1,0.010389996359214075,732622,1,0.009230390463719143,130171,1,-5.518374358162237,-3.126515695785113
5,toxicity,0000000011010011000010000,1,6,2,2,False,-0.0055674674676671285,1,0.0009010493001675525,12707,1,0.0027768930222473796,195805,1,0.005243330208391597,369719,1,0.0037360918541951295,52688,1,-2.051851975881565,-0.9170118056302277
5,toxicity,0000000001000100100010000,6,4,1,1,True,0.016711017897483225,74,0.30992699352105346,4370729,74,0.35348748364451066,24925201,74,0.5288078746262636,37287432,73,0.5443265585940926,7676331,68,-0.8125440153396245,-0.5810845278771383
