k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,toxicity,0000000000010001000011000,2,4,2,2,False,0.08985019387780918,10,0.03092952591844522,436182,10,0.04248092519628396,2995426,10,0.057863124715581325,4080059,10,0.04797078689307387,676505,9,-0.6331713848529326,-0.4458290464847479
5,toxicity,0000000000010001000110100,1,5,2,2,False,0.023108771038309908,2,0.005405657613887859,76233,2,0.004578593915137508,322847,2,0.010098600175107168,712075,2,0.009613373915444543,135572,1,-0.8305727123209299,-1.1411788063784658
5,toxicity,0000000000010001010010100,1,5,2,2,False,0.017987644212174955,1,0.012919743644489499,182200,1,0.013737880671217752,968689,1,0.00041811175839976056,29482,1,4.126946285950435e-05,582,1,8.290287067657696,5.038127031687056
5,toxicity,0000000000010001010111000,1,6,2,3,False,0.029121527721022878,1,0.00785870707402765,110827,1,0.004092749318951759,288589,1,0.0,0,0,0.0,0,0,,
5,toxicity,0000000000010011010011000,1,6,2,2,False,0.0014716812512697922,1,0.00044658916285946685,6298,1,0.0017257708336929044,121688,1,0.010088701185643662,711377,1,0.009613373915444543,135572,1,-4.428022701394553,-2.547427648686985
5,toxicity,0000000001000010010010000,2,4,2,1,False,-0.17641548802635476,99,0.41853807356978545,5902411,99,0.4841643635328716,34139523,99,0.6440295875973207,45411974,93,0.65112568841825,9182459,86,-0.6375771894788067,-0.4116300742200221
5,toxicity,0000000001000010110010000,1,5,2,2,False,0.029065682469409014,29,0.08349196419600088,1177441,29,0.12068500032029891,8509772,29,0.21521448302144613,15175257,29,0.2220809070091928,3131882,27,-1.4113761100823627,-0.834528790651267
5,toxicity,0000000001000011000000010,1,4,2,1,False,-0.0624343321725489,91,0.3128016010271125,4411268,91,0.40776951990716964,28752750,91,0.638730096932947,45038295,90,0.6412066226567791,9042576,83,-1.0355414294641538,-0.6474524915053997
5,toxicity,0000000001000011000010000,3,4,2,1,False,-0.03381061526999675,33,0.13462323240782256,1898517,33,0.16410696755581183,11571553,33,0.24456586606060268,17244889,32,0.24485838866005924,3453100,31,-0.8630202200913952,-0.5755865684298264
5,toxicity,0000000001000011000010010,1,5,2,2,False,0.04000360905390532,11,0.039862301911150595,562156,11,0.042444137266968,2992832,11,0.0708715597891589,4997313,10,0.07448223310623547,1050381,8,-0.9018713047683449,-0.7396415105478327
5,toxicity,0000000001000011010010000,1,5,2,2,False,0.031979594931529146,16,0.07812764692538819,1101791,16,0.09192445529223507,6481801,16,0.09681230131820504,6826453,16,0.0892927229527776,1259245,15,-0.19270944222258582,-0.07474165053615195
5,toxicity,0000000001000100100110000,1,5,2,2,False,0.11265102320036102,33,0.14948824129599636,2108150,33,0.15852769658110089,11178146,33,0.23475991007973537,16553449,31,0.23743740177672837,3348446,29,-0.6675152031846252,-0.566451143109198
5,toxicity,0000000001000101000010000,2,4,2,1,False,-0.1228590050971396,62,0.2242454093250625,3162409,62,0.2872531852936381,20254871,62,0.47577521567600567,33547980,62,0.4798987579238964,6767742,59,-1.0976516279793294,-0.7279572293987483
5,toxicity,0000000001000101000010010,2,5,2,2,False,0.16440812760186999,10,0.07457563924898991,1051699,10,0.07713460151659586,5438935,10,0.056080753516750736,3954380,10,0.05079093776487,716276,10,0.5541333281224184,0.4598724444697149
5,toxicity,0000000001000101000010100,2,5,2,2,False,0.11569746557681289,16,0.0825612746497115,1164316,16,0.09346308136291591,6590293,16,0.09154374145042149,6454955,16,0.08178026251774782,1153301,15,0.01371255048299165,0.0299353448697184
5,toxicity,0000000001000101000010110,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001000110100010000,1,5,2,2,False,0.10358761664753582,24,0.09743500542849053,1374072,24,0.10833433942316328,7638899,24,0.12265722970568177,8648837,22,0.10696612223830533,1508483,19,-0.13464185907557025,-0.179141656599402
5,toxicity,0000000001000111000000010,2,5,2,2,False,0.14380904438399542,14,0.09744748553212078,1374248,14,0.09945266396868664,7012632,14,0.06867474995266071,4842411,13,0.05995226215156997,845473,13,0.7008107684276101,0.5342302636318198
5,toxicity,0000000001000111000010000,1,5,2,2,False,-0.02462015781299045,9,0.03257413412012823,459375,9,0.029007509176524893,2045385,9,0.03957387658382413,2790443,6,0.039284415877908194,554006,5,-0.2702302792203226,-0.44812197678881843
5,toxicity,0000000001000111000010010,1,6,2,2,False,-0.0017608735808909788,3,0.0015600129537802908,22000,3,0.00539392731695066,380338,3,0.031888984733545865,2248564,3,0.03126679452636449,440938,3,-4.3250014077977115,-2.5636501799432465
5,toxicity,0000000001000111100010000,1,6,2,2,False,0.05337441806913569,2,0.003349560540805436,47237,2,0.007641309577104884,538806,2,0.008469833496160838,597227,2,0.005050970977569338,71231,2,-0.5925889244426491,-0.1485136983664458
5,toxicity,0000000001010000110010000,2,5,2,2,False,0.1013753313597319,34,0.19361717863573605,2730476,34,0.20049289585233682,14137207,34,0.21066354316203334,14854360,33,0.2052607645047448,2894677,31,-0.08425092229687586,-0.07138954904986694
5,toxicity,0000000001010000110110000,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001010001000010000,4,4,2,1,False,-0.05038017887627521,122,0.504090602148691,7108911,122,0.5678287515933932,40038888,122,0.7502268683874609,52900183,111,0.7568041608695008,10672783,102,-0.586236962384467,-0.4018710314282524
5,toxicity,0000000001010001000010010,2,5,2,2,False,0.0815472255209995,27,0.10832935589121519,1527709,27,0.11336661331471454,7993736,27,0.15619697729676693,11013800,22,0.1548139516595607,2183254,21,-0.5151112432837781,-0.46237070853472245
5,toxicity,0000000001010001000110000,1,5,2,2,False,0.03826619002932955,8,0.059333319955040424,836745,8,0.058868174965150386,4150928,8,0.04366363415331759,3078821,8,0.0353708369695252,498815,8,0.746282152559966,0.431055690027879
5,toxicity,0000000001010001010010000,4,5,2,2,False,0.12191363875346879,16,0.09987777298507132,1408521,16,0.0909235655036949,6411226,16,0.04948829599079014,3489531,13,0.039670590267483555,559452,10,1.3320937894510214,0.8775668921744331
5,toxicity,0000000001010001010110000,1,6,2,3,False,0.14877736014002016,1,0.008835133363734676,124597,1,0.004353498304457953,306975,1,0.0,0,0,0.0,0,0,,
5,toxicity,0000000001010001100010000,1,5,2,2,False,0.08716955587288483,14,0.0822757922791697,1160290,14,0.07934518166550301,5594808,14,0.04250423273982131,2997069,14,0.03411587656800027,481117,9,1.2700247287701028,0.9005360985860936
5,toxicity,0000000001010001100110000,1,6,2,3,False,0.004535055257708036,1,0.0003349064173047415,4723,1,0.0014780266790204524,104219,1,0.0124381228066931,877040,1,0.013990631548291972,197302,1,-5.384559257663925,-3.0730245505710534
5,toxicity,0000000001010001110010000,1,6,2,3,False,0.06959988865398063,3,0.01534974745872117,216469,3,0.011150727705376735,786263,3,0.004181273585264223,294831,2,0.002293433397362456,32343,1,2.7426340034528582,1.4151235159622106
5,toxicity,0000000001010010110010000,2,6,2,2,False,0.09135144762025643,8,0.026432859488853246,372768,8,0.031387336491375206,2213192,8,0.055966659863120514,3946335,7,0.055419003112724415,781543,7,-1.0680482563924198,-0.8343850410941731
5,toxicity,0000000001010011000010000,1,5,2,2,False,0.20944679739087071,27,0.16945669074310296,2389754,27,0.16469672316128744,11613138,27,0.1354459866319962,9550601,24,0.1305151017515625,1840581,22,0.37669985156560687,0.2820942051851524
5,toxicity,0000000001010011000010010,2,6,2,2,False,0.24887991023529354,4,0.07260768290779607,1023946,4,0.062041566417550174,4374691,4,0.0031035459258085206,218838,4,0.0010074854438279,14208,4,6.171291313673812,4.321245711838934
5,toxicity,0000000001010011010010000,1,6,2,2,False,0.11856607616611232,4,0.013748039613267116,193881,4,0.010598610945084031,747332,4,0.004175402264866098,294417,3,0.002293433397362456,32343,1,2.5836449973360924,1.343888096514423
5,toxicity,0000000001010011100010000,2,6,2,2,False,0.1569572726513874,2,0.035196090437354596,496351,2,0.024084507064225526,1698253,2,0.0003565338038860993,25140,1,4.396403259947199e-05,620,1,9.64487574512878,6.077922717694031
5,toxicity,0000000001010011110010000,1,7,2,3,False,0.06499604406727642,1,0.0014791759189025848,20860,1,0.0005526273098128936,38967,1,0.0,0,0,0.0,0,0,,
5,toxicity,0000000001010101000010000,3,5,2,2,False,-0.0017666645558326777,20,0.06973761362123893,983471,20,0.07589173961934761,5351298,20,0.14425037193538348,10171418,19,0.15684650816025628,2211918,15,-1.16934450920841,-0.9265602685060653
5,toxicity,0000000001010101000010010,1,6,2,2,False,0.05930744917095505,2,0.004367398083467359,61591,2,0.00767492075385076,541176,2,0.015709951553381195,1107744,2,0.014378649590847312,202774,2,-1.719082245325074,-1.0334549722724444
5,toxicity,0000000001010101000110000,1,6,2,2,False,0.03128902093622299,3,0.002424543768893441,34192,3,0.0067856569451277965,478472,3,0.028708955641295112,2024333,3,0.02937896478459716,414315,3,-3.5989983578683002,-2.0809404496427555
5,toxicity,0000000001010111000010000,2,6,2,3,False,0.023305063026274837,2,0.0051982468007147975,73308,2,0.009704709644886005,684301,2,0.009711206484297593,684759,2,0.006657430910700045,93886,2,-0.3569404202991263,-0.0009654922577958344
5,toxicity,0000000001100001000000110,1,5,2,2,False,-0.02964953523660051,24,0.08574384289478273,1209198,24,0.09193212771696904,6482342,24,0.1221917502899638,8616015,21,0.1349545472176192,1903188,16,-0.6543686055412359,-0.4105058492052982
5,toxicity,0000000001100001010000110,1,6,2,2,False,0.05257995109700953,4,0.005914434565859386,83408,4,0.011378064061172682,802293,4,0.03987881651426005,2811945,4,0.04179270575716807,589379,4,-2.82093900996163,-1.8093674865545653
5,toxicity,0000000011000111000010000,1,6,2,2,False,0.021583792353713303,1,0.00020138349039709207,2840,1,0.0011897080194239699,83889,1,0.010389996359214075,732622,1,0.009230390463719143,130171,1,-5.518374358162237,-3.126515695785113
5,toxicity,0000000011010011000010000,1,6,2,2,False,-0.0055674674676671285,1,0.0009010493001675525,12707,1,0.0027768930222473796,195805,1,0.005243330208391597,369719,1,0.0037360918541951295,52688,1,-2.051851975881565,-0.9170118056302277
5,toxicity,0000000001000100100010000,6,4,1,1,True,-0.045366570956393355,160,0.7062848029139908,9960344,160,0.7830947098149273,55217777,160,0.9445717714176408,66603879,155,0.9534163492451695,13445494,133,-0.43285631059078566,-0.2704736191884339
