k,task,size_class,iso_key,n_topo_in_size,n_topo_with_motif_in_size,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_top_10,presence_designs_top_10,n_topo_top_10,presence_rate_top_25,presence_designs_top_25,n_topo_top_25,presence_rate_bot_25,presence_designs_bot_25,n_topo_bot_25,presence_rate_bot_10,presence_designs_bot_10,n_topo_bot_10,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05,log_odds_top10_vs_bot10,log_odds_top25_vs_bot25
4,toxicity,6,0000001110001010,63,4,5,2,2,False,0.43753169990192997,0.10257684904302632,564767,4,0.08647194947434494,2380485,4,0.08080256284063075,4448825,4,0.07414649229335889,10205888,4,0.054416349360487476,7490134,4,0.04848089936912315,2669260,4,0.04475740425900888,1232126,4,0.03795072720625188,208949,4,1.4345057246552304,0.9501058461277204,0.7369845896274397,0.446338270091327
4,toxicity,6,0000000101001000,63,63,3,1,1,True,0.21021035702539898,1.0,5505794,63,1.0,27528985,63,1.0,55057969,63,1.0,137644920,63,1.0,137644919,63,1.0,55057972,63,1.0,27528987,63,1.0,5505797,63,0.0,0.0,0.0,0.0
4,toxicity,7,0000000000001110,82,21,3,1,3,False,-0.24569705708470466,0.16065256097560976,1317351,21,0.18603594497911657,7627473,21,0.19798505843829553,16234774,21,0.21726244941926928,44538803,21,0.29400251908290226,60270517,21,0.3203518824304419,26268855,21,0.3384491707317073,13876416,21,0.3753026829268293,3077482,21,-1.2241106245456284,-0.8633577830549126,-0.6942659110765412,-0.43638966876636576
4,toxicity,7,0000000000011100,82,46,3,1,2,False,0.3276283454791964,0.5261985365853659,4314828,46,0.5538587125715817,22708205,46,0.5630451860022042,46169703,46,0.5698963693678757,116828758,46,0.5467582922267483,112085451,46,0.5311031211926068,43550457,46,0.5213087073170731,21373657,46,0.5044248780487804,4136284,46,0.060967805611883606,0.08738003954034787,0.08425869949344539,0.059796406157338666
4,toxicity,7,0000000001001010,82,78,3,1,2,False,-0.2368678718857746,0.8695203658536586,7130067,78,0.9080249666365822,37229020,78,0.9209381180945423,75516922,78,0.9358708988122751,191853538,78,0.9638495271819558,197589155,78,0.9685478178402971,79420923,78,0.9712696097560976,39822054,78,0.9770831707317074,8012082,78,-0.16826155306367843,-0.09713985582346331,-0.07271905887358684,-0.04249840837987962
4,toxicity,7,0000000001001100,82,75,3,2,2,False,-0.20652736894595863,0.8549786585365854,7010825,75,0.8834078910641845,36219720,75,0.892384848409017,73175554,75,0.9033047628623461,185177480,75,0.9238653080598507,189392390,75,0.9288377090527388,76164694,75,0.9321624634146342,38218661,75,0.9399286585365854,7707415,75,-0.1366628502826553,-0.07750169984197042,-0.05776052546754524,-0.03246971822369489
4,toxicity,7,0000000001001110,82,18,4,2,3,False,-0.15643573256042756,0.15160536585365852,1243164,18,0.17114157767234905,7016804,18,0.17979837462431095,14743466,18,0.1926705035576487,39497454,18,0.25032824146021226,51317290,18,0.2747075054949389,22526016,18,0.2946129512195122,12079131,18,0.3426439024390244,2809680,18,-1.1763891970471048,-0.7836305575360063,-0.6115163489714139,-0.37768533926753567
4,toxicity,7,0000000001011100,82,31,4,2,2,False,0.208908925073564,0.2785709756097561,2284282,31,0.3146046404492332,12898789,31,0.33070446735143744,27117765,31,0.35193410045006635,72146492,31,0.4071572594423682,83467239,31,0.41720897762904935,34211137,31,0.42049043902439026,17240108,31,0.42027731707317073,3446274,31,-0.5932966434601132,-0.4185330465165273,-0.3352276681021092,-0.21028081524072095
4,toxicity,7,0000000011001100,82,7,4,2,2,False,-0.15859527826127987,0.032936341463414634,270078,7,0.0492433950481361,2018979,7,0.056899014970683656,4665719,7,0.06777358892149095,13893586,7,0.10175832095845541,20860456,7,0.11067741193469727,9075548,7,0.11705356097560976,4799196,7,0.1265701219512195,1037875,7,-1.9421846675157417,-1.2491666885751562,-0.9598852315863208,-0.5863516951603123
4,toxicity,7,0000000100011000,82,81,3,2,1,False,-0.0603569417568195,0.9879373170731708,8101086,81,0.9883511695952361,40522394,81,0.9883319628454617,81043217,81,0.9882452782781409,202590286,81,0.9869408830542353,202322883,81,0.986617902765417,80902670,81,0.9865581707317073,40448885,81,0.9876487804878049,8098720,81,0.00042141448990359306,0.0026196152163880026,0.002504232275686729,0.0019054860056189422
4,toxicity,7,0000000101011000,82,62,4,2,2,False,0.283991715489045,0.7413440243902439,6079021,62,0.743909340869204,30500280,62,0.7465459998315122,61216769,62,0.7494517122058203,153637604,62,0.7686210364036972,157567314,62,0.7741657250203482,63481591,62,0.7768569756097561,31851136,62,0.7805571951219512,6400569,62,-0.0743611614288002,-0.06252220066304076,-0.05241127851348111,-0.036436934957071426
4,toxicity,7,0000000110001000,82,82,3,2,1,False,-0.15762543341571497,1.0,8200000,82,1.0,40999996,82,1.0,81999996,82,1.0,205000004,82,1.0,205000002,82,1.0,82000002,82,1.0,41000000,82,1.0,8200000,82,0.0,0.0,0.0,0.0
4,toxicity,7,0000000110001010,82,38,4,2,2,False,0.2545610092202505,0.5342531707317073,4380876,38,0.5114763669733041,20970529,38,0.5028341220894693,41232396,38,0.4884470636400573,100131650,38,0.4367911030556966,89542177,38,0.4179991727317275,34275933,38,0.4054278780487805,16622543,38,0.37945914634146344,3111565,38,0.4935789958199703,0.33522228617693306,0.2665824666441145,0.16125874542547466
4,toxicity,7,0000000110011000,82,60,4,2,2,False,0.18752952303548076,0.6335119512195122,5194798,60,0.674138895037941,27639692,60,0.6896535824221259,56551591,60,0.7080359715505177,145147377,60,0.7579590316296679,155381603,60,0.7688649568569522,63046928,60,0.7742409268292683,31743878,60,0.781480243902439,6408138,60,-0.3028375657414975,-0.19973670614879668,-0.15685835751234675,-0.09829721368396965
4,toxicity,7,0000000111001000,82,32,4,2,2,False,0.02513165560362801,0.3713312195121951,3044916,32,0.3811529640149233,15627270,32,0.38475265291476357,31549716,32,0.3887358850978364,79690858,32,0.3897298547343429,79894621,32,0.3919465392208161,32139617,32,0.39419712195121953,16162082,32,0.4024241463414634,3299878,32,-0.11601025838791107,-0.048547148052126905,-0.02672561269878321,-0.0036841591640814123
4,toxicity,7,0000000111011000,82,4,5,2,3,False,-0.21469579453513069,0.01587060975609756,130139,4,0.023201514458684337,951262,4,0.027376294018355805,2244856,4,0.03432037006204156,7035676,4,0.06482243351392748,13288599,4,0.07662205910677905,6283009,4,0.08555526829268292,3507766,4,0.10627560975609757,871460,4,-2.743381073105764,-1.8826377161347154,-1.484832637213267,-0.9174280733276278
4,toxicity,7,0000001110001000,82,32,4,2,2,False,0.13441892437317315,0.34061353658536586,2793031,32,0.36139808403883744,14817320,32,0.3694447863143798,30294471,32,0.3796050169833167,77819030,32,0.3985665717213017,81706148,32,0.40305486821817393,33050500,32,0.4072339756097561,16696593,32,0.422345,3463229,32,-0.3102862001360917,-0.17226907302441385,-0.1256174784092224,-0.07032165499509112
4,toxicity,7,0000001110001010,82,6,5,2,2,False,-0.013899586514595736,0.04393475609756098,360265,6,0.05476944436775067,2245547,6,0.05953444192850936,4881824,6,0.06547068652740123,13421491,6,0.0798188284895724,16362860,6,0.08184224190628678,6711064,6,0.08302995121951219,3404228,6,0.08463426829268293,694001,6,-0.9458792418861894,-0.6002606062935638,-0.4591211259958899,-0.28587999725285557
4,toxicity,7,0000000101001000,82,82,3,1,1,True,0.1969101743047422,1.0,8200000,82,1.0,40999996,82,1.0,81999996,82,1.0,205000004,82,1.0,205000002,82,1.0,82000002,82,1.0,41000000,82,1.0,8200000,82,0.0,0.0,0.0,0.0
