k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,circuit,0000000000000010100110000,2,4,2,2,False,-0.04985581478625941,27,0.11212729488720956,1581268,17,0.1244708792485165,8776723,27,0.2987896755356647,21068332,19,0.3462456523511872,4882912,18,-1.6266584432103064,-1.2633220435718089
5,circuit,0000000000000010100111000,1,5,2,2,False,-0.07982646539842488,1,0.0,0,0,8.253883792690802e-06,582,1,0.02400618366321006,1692730,1,0.05018276966059089,707700,1,,-11.506045325051122
5,circuit,0000000000000010110010000,4,4,1,2,False,-0.021809512327592966,50,0.3721183347330915,5247775,36,0.33113416021554265,23349018,50,0.41803871551452004,29476850,35,0.47553886026896036,6706263,31,-0.35380176502227884,-0.33622071111345514
5,circuit,0000000000000010110011000,1,5,2,2,False,-0.0717023231942183,1,1.4181947005467708e-07,2,1,8.546031569545495e-05,6026,1,0.0,0,0,0.0,0,0,,
5,circuit,0000000000000010110110000,2,5,2,3,False,0.0710254181750611,2,0.013628141974904194,192190,2,0.012207380673942376,860770,2,0.0010170431523181171,71714,1,0.0009725969601026772,13716,1,3.8086029896981297,3.5853008778388524
5,circuit,0000000000000011100001000,1,4,2,2,False,-0.012902954140361134,22,0.08005900540871094,1129027,17,0.12299617116229149,8672738,22,0.1070105989669965,7545558,12,0.08718981453577215,1229590,12,-0.12309591712945897,0.20085970874331352
5,circuit,0000000000000011100101000,1,5,2,3,False,-0.03434205605956506,1,5.247320392023052e-06,74,1,0.0005984916665555749,42201,1,0.009402891120378247,663019,1,0.010391811351928211,146550,1,-10.951578644620305,-3.973701348283148
5,circuit,0000000000000011110001000,2,5,2,3,False,-0.027616023044978517,3,0.01632476828825885,230219,2,0.03160965199527004,2228868,3,0.009509411620100218,670530,1,0.016815376051678963,237138,1,-0.04271852854090571,1.7329371675864393
5,circuit,0000000000000110100010000,2,4,1,2,False,-0.01824925230671384,25,0.10598637001437199,1494666,17,0.09996420480636985,7048702,25,0.2662313465565394,18772571,19,0.3265841750901439,4605637,17,-1.6235761413456429,-1.4131969546853935
5,circuit,0000000000000110100010010,2,5,2,2,False,-0.05217798106336224,3,0.0005162228709990245,7280,1,0.0010177662721348032,71765,3,0.02429872857976775,1713358,2,0.05018276966059089,707700,1,-6.603054226434272,-4.577402634718127
