k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,circuit,5,0000000000000010110011000,2,0,43,1,0,0,0,51,0,16438,0,48441
5,circuit,5,0000000000000010110011000,2,8,43,1,0,0,0,1,0,2732,0,41270
5,circuit,5,0000000000000010110011000,2,10,43,1,0,0,0,2,0,1473,0,26815
5,circuit,5,0000000000000010110011000,3,0,43,1,0,0,0,1064,0,916,0,38371
5,circuit,5,0000000000000010110011000,3,3,43,1,0,0,0,987,0,2562,0,25363
5,circuit,5,0000000000000010110011000,3,4,43,1,0,0,0,2213,0,2563,0,23299
5,circuit,5,0000000000000010110011000,3,5,43,1,0,0,0,1803,0,1530,0,23143
5,circuit,5,0000000000000010110011000,4,0,43,1,0,0,0,740,0,32,0,32083
5,circuit,5,0000000000000010110011000,4,3,43,1,0,0,0,217,0,4111,0,27904
5,circuit,5,0000000000000010110011000,4,4,43,1,0,0,0,2806,0,717,0,23749
5,circuit,5,0000000000000010110011000,4,5,43,1,0,0,0,2141,0,1381,0,24097
5,circuit,5,0000000000000010110011000,4,18,43,1,0,0,0,2253,0,253,0,16348
5,circuit,5,0000000000000010110011000,0,6,43,1,0,0,0,0,0,17,0,42218
5,circuit,5,0000000000000010110011000,0,8,43,1,0,0,0,0,0,46,0,41584
5,circuit,5,0000000000000010110011000,0,9,43,1,0,0,0,0,0,6,0,38829
5,circuit,5,0000000000000010110011000,0,10,43,1,0,0,0,0,0,213,0,28144
5,circuit,5,0000000000000010110011000,0,16,43,1,0,0,0,0,0,85,0,25065
5,circuit,5,0000000000000010110011000,1,6,43,1,0,0,0,0,0,5659,0,44694
5,circuit,5,0000000000000010110011000,1,8,43,1,0,0,0,0,0,3976,0,44550
5,circuit,5,0000000000000010110011000,1,9,43,1,0,0,0,0,0,2282,0,43152
5,circuit,5,0000000000000010110011000,1,10,43,1,0,0,0,0,0,5373,0,30568
5,circuit,5,0000000000000010110011000,1,16,43,1,0,0,0,0,0,4349,0,25778
5,circuit,5,0000000000000010110011000,2,6,43,1,0,0,0,0,0,2793,0,40622
5,circuit,5,0000000000000010110011000,2,9,43,1,0,0,0,0,0,5540,0,41658
5,circuit,5,0000000000000010110011000,2,16,43,1,0,0,0,0,0,1947,0,23401
5,circuit,5,0000000000000010110011000,3,6,43,1,0,0,0,0,0,10617,0,53297
5,circuit,5,0000000000000010110011000,3,8,43,1,0,0,0,0,0,10525,0,52577
5,circuit,5,0000000000000010110011000,3,9,43,1,0,0,0,0,0,10561,0,52828
5,circuit,5,0000000000000010110011000,3,10,43,1,0,0,0,0,0,6099,0,33214
5,circuit,5,0000000000000010110011000,3,16,43,1,0,0,0,0,0,5504,0,26779
5,circuit,5,0000000000000010110011000,4,6,43,1,0,0,0,0,0,13350,0,55633
5,circuit,5,0000000000000010110011000,4,8,43,1,0,0,0,0,0,14552,0,55910
5,circuit,5,0000000000000010110011000,4,9,43,1,0,0,0,0,0,12672,0,55549
5,circuit,5,0000000000000010110011000,4,10,43,1,0,0,0,0,0,8442,0,34652
5,circuit,5,0000000000000010110011000,4,16,43,1,0,0,0,0,0,7850,0,29625
5,circuit,5,0000000001100001000000110,0,2,43,1,4,680,0,8727,0,0,0,22473
5,circuit,5,0000000001100001000000110,0,3,43,1,25,617,0,3771,0,0,0,26768
5,circuit,5,0000000001100001000000110,0,5,43,1,6,1637,0,5865,0,0,0,16734
5,circuit,5,0000000001100001000000110,0,11,43,1,570,1908,0,6304,0,0,0,20049
5,circuit,5,0000000001100001000000110,0,12,43,1,107,1225,0,6264,0,0,0,18949
5,circuit,5,0000000001100001000000110,0,14,43,1,30,1082,0,6110,0,0,0,25050
5,circuit,5,0000000001100001000000110,0,15,43,1,1,361,0,5119,0,0,0,25508
5,circuit,5,0000000001100001000000110,1,1,43,1,175,1513,0,9015,0,0,0,25253
5,circuit,5,0000000001100001000000110,1,2,43,1,16,880,0,8145,0,0,0,25761
5,circuit,5,0000000001100001000000110,1,3,43,1,58,489,0,4659,0,0,0,16962
5,circuit,5,0000000001100001000000110,1,4,43,1,102,842,0,5196,0,0,0,16806
5,circuit,5,0000000001100001000000110,1,5,43,1,90,769,0,5017,0,0,0,17797
5,circuit,5,0000000001100001000000110,1,7,43,1,82,852,0,7091,0,0,0,34441
5,circuit,5,0000000001100001000000110,1,13,43,1,34,384,0,7183,0,0,0,30126
5,circuit,5,0000000001100001000000110,1,14,43,1,33,484,0,5813,0,0,0,15988
5,circuit,5,0000000001100001000000110,1,15,43,1,13,329,0,5588,0,0,0,16792
5,circuit,5,0000000001100001000000110,1,17,43,1,65,614,0,4365,0,0,0,14840
5,circuit,5,0000000001100001000000110,1,18,43,1,24,431,0,4179,0,0,0,13193
5,circuit,5,0000000001100001000000110,1,19,43,1,51,619,0,4270,0,0,0,16257
5,circuit,5,0000000001100001000000110,2,1,43,1,6,461,0,8449,0,0,0,24831
5,circuit,5,0000000001100001000000110,2,2,43,1,249,1284,0,7812,0,0,0,29846
5,circuit,5,0000000001100001000000110,2,7,43,1,74,764,0,7608,0,0,0,30021
5,circuit,5,0000000001100001000000110,2,11,43,1,18,843,0,5963,0,0,0,16175
5,circuit,5,0000000001100001000000110,2,12,43,1,7,774,0,5646,0,0,0,17804
5,circuit,5,0000000001100001000000110,2,13,43,1,82,1286,0,7644,0,0,0,30295
5,circuit,5,0000000001100001000000110,2,14,43,1,89,1038,0,6257,0,0,0,19853
5,circuit,5,0000000001100001000000110,2,15,43,1,97,715,0,5314,0,0,0,21727
5,circuit,5,0000000001100001000000110,2,17,43,1,44,376,0,4025,0,0,0,11757
5,circuit,5,0000000001100001000000110,2,18,43,1,32,366,0,4004,0,0,0,13793
5,circuit,5,0000000001100001000000110,2,19,43,1,45,663,0,4490,0,0,0,11354
5,circuit,5,0000000001100001000000110,3,1,43,1,14,643,0,8588,0,0,0,24582
5,circuit,5,0000000001100001000000110,3,2,43,1,162,1304,0,7535,0,0,0,31863
5,circuit,5,0000000001100001000000110,3,7,43,1,73,784,0,7836,0,0,0,25535
5,circuit,5,0000000001100001000000110,3,11,43,1,18,754,0,5633,0,0,0,14581
5,circuit,5,0000000001100001000000110,3,12,43,1,20,808,0,5745,0,0,0,13609
5,circuit,5,0000000001100001000000110,3,13,43,1,102,1235,0,6777,0,0,0,35455
5,circuit,5,0000000001100001000000110,3,14,43,1,101,864,0,6002,0,0,0,20954
5,circuit,5,0000000001100001000000110,3,15,43,1,108,686,0,4501,0,0,0,27572
5,circuit,5,0000000001100001000000110,3,17,43,1,22,363,0,3863,0,0,0,16241
5,circuit,5,0000000001100001000000110,3,18,43,1,44,408,0,3918,0,0,0,13935
5,circuit,5,0000000001100001000000110,3,19,43,1,79,725,0,4477,0,0,0,13473
5,circuit,5,0000000001100001000000110,4,1,43,1,56,496,0,6184,0,0,0,26883
5,circuit,5,0000000001100001000000110,4,2,43,1,141,1260,0,9618,0,0,0,22259
5,circuit,5,0000000001100001000000110,4,5,43,1,3,107,0,3946,0,0,0,22902
5,circuit,5,0000000001100001000000110,4,7,43,1,35,836,0,9067,0,0,0,15842
5,circuit,5,0000000001100001000000110,4,11,43,1,2,856,0,6556,0,0,0,13978
5,circuit,5,0000000001100001000000110,4,12,43,1,1,680,0,6891,0,0,0,12434
5,circuit,5,0000000001100001000000110,4,13,43,1,109,811,0,8854,0,0,0,23451
5,circuit,5,0000000001100001000000110,4,14,43,1,133,943,0,6372,0,0,0,20688
5,circuit,5,0000000001100001000000110,4,15,43,1,64,627,0,7459,0,0,0,17766
5,circuit,5,0000000001100001000000110,4,17,43,1,77,603,0,4194,0,0,0,14745
5,circuit,5,0000000001100001000000110,4,18,43,1,33,542,0,5096,0,0,0,11829
5,circuit,5,0000000001100001000000110,4,19,43,1,89,772,0,4853,0,0,0,12608
5,circuit,5,0000000001100001000000110,0,4,43,1,0,781,0,5918,0,0,0,12325
5,circuit,5,0000000001100001000000110,0,7,43,1,0,2,0,7637,0,0,0,21186
5,circuit,5,0000000001100001000000110,0,13,43,1,0,96,0,8661,0,0,0,22561
5,circuit,5,0000000001100001000000110,0,17,43,1,0,31,0,4186,0,0,0,10070
5,circuit,5,0000000001100001000000110,0,18,43,1,0,22,0,4280,0,0,0,8493
5,circuit,5,0000000001100001000000110,0,19,43,1,0,150,0,4432,0,0,0,9432
5,circuit,5,0000000001100001000000110,1,11,43,1,0,203,0,5754,0,0,0,10628
5,circuit,5,0000000001100001000000110,1,12,43,1,0,183,0,5797,0,0,0,12280
5,circuit,5,0000000001100001000000110,2,4,43,1,0,9,0,4126,0,0,0,15513
5,circuit,5,0000000001100001000000110,2,5,43,1,0,13,0,3823,0,0,0,17266
5,circuit,5,0000000001100001000000110,3,4,43,1,0,12,0,4220,0,0,0,16724
5,circuit,5,0000000001100001000000110,3,5,43,1,0,6,0,4483,0,0,0,11966
5,circuit,5,0000000001100001000000110,4,4,43,1,0,59,0,4963,0,0,0,15814
5,circuit,5,0000000001100001000000110,0,0,43,1,0,0,0,1051,0,0,0,32026
5,circuit,5,0000000001100001000000110,0,1,43,1,0,0,0,5831,0,0,0,26022
5,circuit,5,0000000001100001000000110,0,6,43,1,0,0,0,1,0,0,0,42562
5,circuit,5,0000000001100001000000110,0,8,43,1,0,0,0,2,0,0,0,42940
5,circuit,5,0000000001100001000000110,0,9,43,1,0,0,0,1,0,0,0,43970
5,circuit,5,0000000001100001000000110,0,16,43,1,0,0,0,2,0,0,0,24076
5,circuit,5,0000000001100001000000110,1,0,43,1,0,0,0,2036,0,0,0,41642
5,circuit,5,0000000001100001000000110,1,6,43,1,0,0,0,3,0,0,0,39756
5,circuit,5,0000000001100001000000110,1,8,43,1,0,0,0,22,0,0,0,39716
5,circuit,5,0000000001100001000000110,1,9,43,1,0,0,0,17,0,0,0,39756
5,circuit,5,0000000001100001000000110,1,10,43,1,0,0,0,1,0,0,0,26628
5,circuit,5,0000000001100001000000110,1,16,43,1,0,0,0,11,0,0,0,23913
5,circuit,5,0000000001100001000000110,2,0,43,1,0,0,0,7500,0,0,0,14132
5,circuit,5,0000000001100001000000110,2,3,43,1,0,0,0,1497,0,0,0,20948
5,circuit,5,0000000001100001000000110,2,8,43,1,0,0,0,1,0,0,0,44301
5,circuit,5,0000000001100001000000110,2,9,43,1,0,0,0,2,0,0,0,41900
5,circuit,5,0000000001100001000000110,2,10,43,1,0,0,0,1,0,0,0,28784
5,circuit,5,0000000001100001000000110,3,0,43,1,0,0,0,8084,0,0,0,19631
5,circuit,5,0000000001100001000000110,3,3,43,1,0,0,0,2487,0,0,0,15444
5,circuit,5,0000000001100001000000110,3,6,43,1,0,0,0,2,0,0,0,40007
5,circuit,5,0000000001100001000000110,3,8,43,1,0,0,0,3,0,0,0,44879
5,circuit,5,0000000001100001000000110,3,9,43,1,0,0,0,7,0,0,0,38640
5,circuit,5,0000000001100001000000110,3,10,43,1,0,0,0,1,0,0,0,28892
5,circuit,5,0000000001100001000000110,4,0,43,1,0,0,0,74,0,0,0,28056
5,circuit,5,0000000001100001000000110,4,3,43,1,0,0,0,35,0,0,0,26476
5,circuit,5,0000000001100001000000110,0,10,43,1,0,0,0,0,0,0,0,27341
5,circuit,5,0000000001100001000000110,2,6,43,1,0,0,0,0,0,0,0,42946
5,circuit,5,0000000001100001000000110,2,16,43,1,0,0,0,0,0,0,0,25289
5,circuit,5,0000000001100001000000110,3,16,43,1,0,0,0,0,0,0,0,24552
5,circuit,5,0000000001100001000000110,4,6,43,1,0,0,0,0,0,0,0,45732
5,circuit,5,0000000001100001000000110,4,8,43,1,0,0,0,0,0,0,0,45234
5,circuit,5,0000000001100001000000110,4,9,43,1,0,0,0,0,0,0,0,45414
5,circuit,5,0000000001100001000000110,4,10,43,1,0,0,0,0,0,0,0,30033
5,circuit,5,0000000001100001000000110,4,16,43,1,0,0,0,0,0,0,0,26391
5,circuit,5,0000000000010000100010010,0,2,43,1,0,26,0,5790,8558,12102,0,29399
5,circuit,5,0000000000010000100010010,0,3,43,1,0,3,0,3236,4278,7177,0,17040
5,circuit,5,0000000000010000100010010,0,4,43,1,0,23,0,4797,3430,6198,0,13637
5,circuit,5,0000000000010000100010010,0,5,43,1,0,54,0,4790,1727,4108,0,14123
5,circuit,5,0000000000010000100010010,0,11,43,1,0,12,0,4424,3359,5805,0,16602
5,circuit,5,0000000000010000100010010,0,12,43,1,0,6,0,4115,4581,6783,0,16776
5,circuit,5,0000000000010000100010010,0,14,43,1,0,110,0,4524,5345,8339,0,20031
5,circuit,5,0000000000010000100010010,0,19,43,1,0,21,0,3095,2336,4660,0,12450
5,circuit,5,0000000000010000100010010,1,2,43,1,0,25,0,6747,5617,9821,0,27879
5,circuit,5,0000000000010000100010010,1,11,43,1,0,182,0,4856,2951,5442,0,17677
5,circuit,5,0000000000010000100010010,1,12,43,1,0,26,0,4904,3193,5773,0,16445
5,circuit,5,0000000000010000100010010,1,14,43,1,0,13,0,4634,3903,7376,0,24454
5,circuit,5,0000000000010000100010010,1,15,43,1,0,3,0,4387,4731,7717,0,21481
5,circuit,5,0000000000010000100010010,1,19,43,1,0,6,0,3295,1863,3998,0,13616
5,circuit,5,0000000000010000100010010,2,1,43,1,0,121,0,6333,8113,12247,0,27488
5,circuit,5,0000000000010000100010010,2,2,43,1,0,27,0,5687,6652,10564,0,27624
5,circuit,5,0000000000010000100010010,2,7,43,1,0,13,0,5545,6631,10474,0,26910
5,circuit,5,0000000000010000100010010,2,11,43,1,0,5,0,3868,5503,8031,0,18245
5,circuit,5,0000000000010000100010010,2,12,43,1,0,3,0,3880,5320,7774,0,17506
5,circuit,5,0000000000010000100010010,2,13,43,1,0,19,0,4925,6464,10877,0,29695
5,circuit,5,0000000000010000100010010,2,14,43,1,0,12,0,4024,6634,9966,0,23334
5,circuit,5,0000000000010000100010010,2,15,43,1,0,3,0,3333,6679,10259,0,24224
5,circuit,5,0000000000010000100010010,2,17,43,1,0,8,0,2919,3940,5949,0,14077
5,circuit,5,0000000000010000100010010,2,18,43,1,0,5,0,2569,4219,6336,0,14718
5,circuit,5,0000000000010000100010010,2,19,43,1,0,39,0,3169,2830,4876,0,13120
5,circuit,5,0000000000010000100010010,3,1,43,1,0,4,0,5538,5568,9111,0,25533
5,circuit,5,0000000000010000100010010,3,2,43,1,0,51,0,6137,6228,9028,0,25287
5,circuit,5,0000000000010000100010010,3,7,43,1,0,37,0,6018,5495,8189,0,23570
5,circuit,5,0000000000010000100010010,3,11,43,1,0,7,0,4373,3184,4751,0,13665
5,circuit,5,0000000000010000100010010,3,12,43,1,0,7,0,4183,2755,4288,0,12268
5,circuit,5,0000000000010000100010010,3,13,43,1,0,70,0,5583,6140,8724,0,24600
5,circuit,5,0000000000010000100010010,3,14,43,1,0,12,0,4470,3681,5860,0,18446
5,circuit,5,0000000000010000100010010,3,15,43,1,0,20,0,3896,4073,6221,0,19392
5,circuit,5,0000000000010000100010010,3,17,43,1,0,13,0,3143,2433,4014,0,12006
5,circuit,5,0000000000010000100010010,3,18,43,1,0,14,0,3002,2131,3565,0,11418
5,circuit,5,0000000000010000100010010,3,19,43,1,0,20,0,3298,2712,4304,0,12602
5,circuit,5,0000000000010000100010010,4,1,43,1,0,3,0,5968,2400,3733,0,21390
5,circuit,5,0000000000010000100010010,4,2,43,1,0,47,0,6854,1789,2697,0,13881
5,circuit,5,0000000000010000100010010,4,7,43,1,0,32,0,5806,2204,3270,0,12182
5,circuit,5,0000000000010000100010010,4,11,43,1,0,4,0,5024,789,1297,0,7900
5,circuit,5,0000000000010000100010010,4,12,43,1,0,2,0,5096,966,1449,0,8416
5,circuit,5,0000000000010000100010010,4,13,43,1,0,49,0,6584,2693,3893,0,14884
5,circuit,5,0000000000010000100010010,4,14,43,1,0,41,0,5234,691,1368,0,7101
5,circuit,5,0000000000010000100010010,4,15,43,1,0,25,0,4711,979,1742,0,7178
5,circuit,5,0000000000010000100010010,4,17,43,1,0,4,0,3289,898,1424,0,8318
5,circuit,5,0000000000010000100010010,4,18,43,1,0,15,0,3119,739,1243,0,7391
5,circuit,5,0000000000010000100010010,4,19,43,1,0,33,0,3824,867,1273,0,8204
5,circuit,5,0000000000010000100010010,0,0,43,1,0,0,0,258,328,1650,0,16493
5,circuit,5,0000000000010000100010010,0,1,43,1,0,0,0,5011,2731,6453,0,20470
5,circuit,5,0000000000010000100010010,0,7,43,1,0,0,0,4976,7894,11735,0,28245
5,circuit,5,0000000000010000100010010,0,13,43,1,0,0,0,4920,11493,14948,0,33355
5,circuit,5,0000000000010000100010010,0,15,43,1,0,0,0,3487,9443,12762,0,28539
5,circuit,5,0000000000010000100010010,0,17,43,1,0,0,0,2814,3466,5547,0,12783
5,circuit,5,0000000000010000100010010,0,18,43,1,0,0,0,2660,4145,6424,0,14539
5,circuit,5,0000000000010000100010010,1,0,43,1,0,0,0,64,101,851,0,16677
5,circuit,5,0000000000010000100010010,1,1,43,1,0,0,0,4414,4374,8291,0,28109
5,circuit,5,0000000000010000100010010,1,3,43,1,0,0,0,633,5796,7721,0,18501
5,circuit,5,0000000000010000100010010,1,4,43,1,0,0,0,3778,5891,8757,0,18136
5,circuit,5,0000000000010000100010010,1,5,43,1,0,0,0,3615,4083,7413,0,16823
5,circuit,5,0000000000010000100010010,1,7,43,1,0,0,0,5493,4856,8913,0,26787
5,circuit,5,0000000000010000100010010,1,13,43,1,0,0,0,6109,6405,10096,0,27181
5,circuit,5,0000000000010000100010010,1,17,43,1,0,0,0,3043,2199,4242,0,14476
5,circuit,5,0000000000010000100010010,1,18,43,1,0,0,0,2925,2726,4825,0,14437
5,circuit,5,0000000000010000100010010,2,0,43,1,0,0,0,3011,8432,12487,0,28843
5,circuit,5,0000000000010000100010010,2,3,43,1,0,0,0,2717,3884,5838,0,16174
5,circuit,5,0000000000010000100010010,2,4,43,1,0,0,0,3517,3150,5490,0,16931
5,circuit,5,0000000000010000100010010,2,5,43,1,0,0,0,3400,3127,5396,0,15940
5,circuit,5,0000000000010000100010010,3,0,43,1,0,0,0,2511,7804,11077,0,27093
5,circuit,5,0000000000010000100010010,3,3,43,1,0,0,0,896,4572,6795,0,17677
5,circuit,5,0000000000010000100010010,3,4,43,1,0,0,0,3242,2740,4820,0,14391
5,circuit,5,0000000000010000100010010,3,5,43,1,0,0,0,2607,3314,5388,0,15612
5,circuit,5,0000000000010000100010010,4,3,43,1,0,0,0,338,5435,8710,0,23510
5,circuit,5,0000000000010000100010010,4,4,43,1,0,0,0,1653,3480,6380,0,20014
5,circuit,5,0000000000010000100010010,4,5,43,1,0,0,0,1397,3142,6063,0,20249
5,circuit,5,0000000000010000100010010,0,6,43,1,0,0,0,0,5991,9762,0,29447
5,circuit,5,0000000000010000100010010,0,8,43,1,0,0,0,0,6497,9679,0,28663
5,circuit,5,0000000000010000100010010,0,9,43,1,0,0,0,0,4474,7696,0,25679
5,circuit,5,0000000000010000100010010,0,10,43,1,0,0,0,0,4695,7038,0,20080
5,circuit,5,0000000000010000100010010,0,16,43,1,0,0,0,0,4821,6855,0,17660
5,circuit,5,0000000000010000100010010,1,6,43,1,0,0,0,0,9996,12978,0,26287
5,circuit,5,0000000000010000100010010,1,8,43,1,0,0,0,0,9300,12494,0,25922
5,circuit,5,0000000000010000100010010,1,9,43,1,0,0,0,0,7100,11128,0,22531
5,circuit,5,0000000000010000100010010,1,10,43,1,0,0,0,0,7617,9542,0,20303
5,circuit,5,0000000000010000100010010,1,16,43,1,0,0,0,0,6890,8343,0,18289
5,circuit,5,0000000000010000100010010,2,6,43,1,0,0,0,0,4092,6622,0,23774
5,circuit,5,0000000000010000100010010,2,8,43,1,0,0,0,0,3839,6563,0,24063
5,circuit,5,0000000000010000100010010,2,9,43,1,0,0,0,0,4409,6978,0,23765
5,circuit,5,0000000000010000100010010,2,10,43,1,0,0,0,0,2746,4446,0,15870
5,circuit,5,0000000000010000100010010,2,16,43,1,0,0,0,0,2928,4548,0,13710
5,circuit,5,0000000000010000100010010,3,6,43,1,0,0,0,0,8934,14384,0,33258
5,circuit,5,0000000000010000100010010,3,8,43,1,0,0,0,0,8723,13868,0,33954
5,circuit,5,0000000000010000100010010,3,9,43,1,0,0,0,0,8689,14171,0,33452
5,circuit,5,0000000000010000100010010,3,10,43,1,0,0,0,0,5412,9167,0,22299
5,circuit,5,0000000000010000100010010,3,16,43,1,0,0,0,0,5004,7996,0,19488
5,circuit,5,0000000000010000100010010,4,0,43,1,0,0,0,0,12138,16101,0,28163
5,circuit,5,0000000000010000100010010,4,6,43,1,0,0,0,0,14770,23227,0,49477
5,circuit,5,0000000000010000100010010,4,8,43,1,0,0,0,0,14243,22576,0,49569
5,circuit,5,0000000000010000100010010,4,9,43,1,0,0,0,0,12747,20699,0,48164
5,circuit,5,0000000000010000100010010,4,10,43,1,0,0,0,0,9578,14777,0,32270
5,circuit,5,0000000000010000100010010,4,16,43,1,0,0,0,0,9044,13799,0,27750
5,circuit,5,0000000000010001000110100,0,2,43,1,0,11,0,4852,1130,7074,0,39513
5,circuit,5,0000000000010001000110100,0,4,43,1,0,2,0,3992,2703,6143,0,23928
5,circuit,5,0000000000010001000110100,0,5,43,1,0,15,0,4017,2506,5723,0,23193
5,circuit,5,0000000000010001000110100,0,11,43,1,0,73,0,4104,2180,6993,0,23685
5,circuit,5,0000000000010001000110100,0,12,43,1,0,9,0,3478,1166,5087,0,24665
5,circuit,5,0000000000010001000110100,0,14,43,1,0,38,0,3857,2239,6383,0,30650
5,circuit,5,0000000000010001000110100,0,19,43,1,0,1,0,2652,1616,4794,0,20878
5,circuit,5,0000000000010001000110100,1,2,43,1,0,14,0,5041,9495,16725,0,41106
5,circuit,5,0000000000010001000110100,1,3,43,1,0,1,0,975,603,4609,0,24984
5,circuit,5,0000000000010001000110100,1,4,43,1,0,2,0,3615,1289,3837,0,21269
5,circuit,5,0000000000010001000110100,1,5,43,1,0,4,0,3403,2029,5383,0,23151
5,circuit,5,0000000000010001000110100,1,11,43,1,0,35,0,3453,5064,9006,0,23753
5,circuit,5,0000000000010001000110100,1,12,43,1,0,19,0,3456,5025,9033,0,24674
5,circuit,5,0000000000010001000110100,1,14,43,1,0,58,0,3536,5571,10590,0,31914
5,circuit,5,0000000000010001000110100,1,15,43,1,0,11,0,3166,9764,16502,0,33226
5,circuit,5,0000000000010001000110100,1,19,43,1,0,5,0,2676,1929,4870,0,18527
5,circuit,5,0000000000010001000110100,2,1,43,1,0,7,0,4326,4686,11213,0,36633
5,circuit,5,0000000000010001000110100,2,2,43,1,0,26,0,4801,1412,6232,0,30803
5,circuit,5,0000000000010001000110100,2,7,43,1,0,11,0,4265,1592,8309,0,33586
5,circuit,5,0000000000010001000110100,2,13,43,1,0,46,0,4550,614,7130,0,32511
5,circuit,5,0000000000010001000110100,2,14,43,1,0,14,0,3377,1653,5823,0,26215
5,circuit,5,0000000000010001000110100,2,15,43,1,0,2,0,2988,486,3229,0,23407
5,circuit,5,0000000000010001000110100,2,17,43,1,0,11,0,2287,1245,4209,0,18214
5,circuit,5,0000000000010001000110100,2,18,43,1,0,10,0,2173,591,2944,0,16148
5,circuit,5,0000000000010001000110100,2,19,43,1,0,22,0,2591,1848,4618,0,16837
5,circuit,5,0000000000010001000110100,3,1,43,1,0,26,0,5542,2390,6946,0,28544
5,circuit,5,0000000000010001000110100,3,2,43,1,0,31,0,5188,2952,8583,0,29410
5,circuit,5,0000000000010001000110100,3,7,43,1,0,11,0,4946,3111,7693,0,30392
5,circuit,5,0000000000010001000110100,3,11,43,1,0,1,0,3568,2488,6074,0,18491
5,circuit,5,0000000000010001000110100,3,12,43,1,0,1,0,3565,1930,5395,0,18229
5,circuit,5,0000000000010001000110100,3,13,43,1,0,38,0,5381,3189,8426,0,30739
5,circuit,5,0000000000010001000110100,3,14,43,1,0,5,0,3633,2458,6892,0,24172
5,circuit,5,0000000000010001000110100,3,15,43,1,0,1,0,3446,2762,7805,0,25174
5,circuit,5,0000000000010001000110100,3,17,43,1,0,3,0,2434,1777,5366,0,17110
5,circuit,5,0000000000010001000110100,3,18,43,1,0,8,0,2234,1483,4382,0,15849
5,circuit,5,0000000000010001000110100,3,19,43,1,0,24,0,2576,2115,5214,0,16228
5,circuit,5,0000000000010001000110100,4,1,43,1,0,14,0,5727,2471,7420,0,34059
5,circuit,5,0000000000010001000110100,4,2,43,1,0,48,0,5063,5749,12253,0,35551
5,circuit,5,0000000000010001000110100,4,7,43,1,0,14,0,4398,6677,12588,0,35853
5,circuit,5,0000000000010001000110100,4,11,43,1,0,7,0,4251,1749,4805,0,18592
5,circuit,5,0000000000010001000110100,4,12,43,1,0,4,0,3951,2514,6123,0,20101
5,circuit,5,0000000000010001000110100,4,13,43,1,0,3,0,3580,9203,15753,0,37497
5,circuit,5,0000000000010001000110100,4,14,43,1,0,12,0,4472,3056,6893,0,26912
5,circuit,5,0000000000010001000110100,4,15,43,1,0,5,0,3002,4904,9610,0,28844
5,circuit,5,0000000000010001000110100,4,17,43,1,0,7,0,2637,2148,4820,0,18042
5,circuit,5,0000000000010001000110100,4,18,43,1,0,7,0,2406,3087,6469,0,19070
5,circuit,5,0000000000010001000110100,4,19,43,1,0,28,0,3070,1931,4664,0,17424
5,circuit,5,0000000000010001000110100,0,0,43,1,0,0,0,106,252,1404,0,24343
5,circuit,5,0000000000010001000110100,0,1,43,1,0,0,0,2928,4653,9267,0,36295
5,circuit,5,0000000000010001000110100,0,3,43,1,0,0,0,965,5276,8899,0,25454
5,circuit,5,0000000000010001000110100,0,7,43,1,0,0,0,4140,861,6670,0,40496
5,circuit,5,0000000000010001000110100,0,13,43,1,0,0,0,3999,905,10601,0,42244
5,circuit,5,0000000000010001000110100,0,15,43,1,0,0,0,2791,681,7829,0,33629
5,circuit,5,0000000000010001000110100,0,17,43,1,0,0,0,2230,902,4274,0,21007
5,circuit,5,0000000000010001000110100,0,18,43,1,0,0,0,2054,730,3913,0,20919
5,circuit,5,0000000000010001000110100,1,0,43,1,0,0,0,65,752,2952,0,21865
5,circuit,5,0000000000010001000110100,1,1,43,1,0,0,0,3636,1867,7971,0,35770
5,circuit,5,0000000000010001000110100,1,7,43,1,0,0,0,4211,7849,13911,0,36707
5,circuit,5,0000000000010001000110100,1,13,43,1,0,0,0,4399,11333,19395,0,41678
5,circuit,5,0000000000010001000110100,1,17,43,1,0,0,0,2409,3460,6699,0,19858
5,circuit,5,0000000000010001000110100,1,18,43,1,0,0,0,2124,3932,7585,0,20853
5,circuit,5,0000000000010001000110100,2,0,43,1,0,0,0,2290,1017,11255,0,39879
5,circuit,5,0000000000010001000110100,2,3,43,1,0,0,0,1041,6066,10027,0,25322
5,circuit,5,0000000000010001000110100,2,4,43,1,0,0,0,2511,3553,7677,0,23250
5,circuit,5,0000000000010001000110100,2,5,43,1,0,0,0,2290,4651,9148,0,23255
5,circuit,5,0000000000010001000110100,2,11,43,1,0,0,0,3388,1084,3383,0,18024
5,circuit,5,0000000000010001000110100,2,12,43,1,0,0,0,3287,945,2964,0,16942
5,circuit,5,0000000000010001000110100,3,3,43,1,0,0,0,769,3716,9316,0,27099
5,circuit,5,0000000000010001000110100,3,4,43,1,0,0,0,1642,2963,8248,0,24456
5,circuit,5,0000000000010001000110100,3,5,43,1,0,0,0,1241,2899,7068,0,25800
5,circuit,5,0000000000010001000110100,4,3,43,1,0,0,0,214,573,5263,0,22856
5,circuit,5,0000000000010001000110100,4,4,43,1,0,0,0,1881,738,5243,0,22341
5,circuit,5,0000000000010001000110100,4,5,43,1,0,0,0,1513,749,6484,0,22377
5,circuit,5,0000000000010001000110100,0,6,43,1,0,0,0,0,9651,17282,0,38247
