k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,toxicity,5,0000000001010001010010000,0,14,43,1,0,73,0,3586,328,2661,0,12903
5,toxicity,5,0000000001010001010010000,0,16,43,1,0,93,0,3128,703,3014,0,10040
5,toxicity,5,0000000001010001010010000,1,3,43,1,0,59,0,3830,537,2716,0,11322
5,toxicity,5,0000000001010001010010000,1,9,43,1,0,694,0,11195,152,1891,0,12915
5,toxicity,5,0000000001010001010010000,1,12,43,1,0,221,0,4643,422,2225,0,10610
5,toxicity,5,0000000001010001010010000,1,16,43,1,0,30,0,2786,515,2404,0,9876
5,toxicity,5,0000000001010001010010000,1,18,43,1,0,17,0,2536,573,2554,0,10075
5,toxicity,5,0000000001010001010010000,2,3,43,1,0,32,0,2798,603,3028,0,11996
5,toxicity,5,0000000001010001010010000,2,12,43,1,0,165,0,4355,343,2158,0,10717
5,toxicity,5,0000000001010001010010000,2,16,43,1,0,12,0,2188,654,2765,0,10338
5,toxicity,5,0000000001010001010010000,2,18,43,1,0,18,0,2430,547,2627,0,10062
5,toxicity,5,0000000001010001010010000,3,3,43,1,0,54,0,3842,370,2290,0,10844
5,toxicity,5,0000000001010001010010000,3,16,43,1,0,18,0,2270,472,2373,0,9806
5,toxicity,5,0000000001010001010010000,3,18,43,1,0,20,0,2506,528,2360,0,9703
5,toxicity,5,0000000001010001010010000,4,3,43,1,0,37,0,3445,410,2237,0,10422
5,toxicity,5,0000000001010001010010000,4,9,43,1,0,345,0,9453,538,3383,0,15205
5,toxicity,5,0000000001010001010010000,4,12,43,1,0,345,0,5310,359,2234,0,10272
5,toxicity,5,0000000001010001010010000,4,16,43,1,0,46,0,3189,304,1863,0,8742
5,toxicity,5,0000000001010001010010000,4,18,43,1,0,19,0,2560,540,2352,0,9824
5,toxicity,5,0000000001010001010010000,1,6,43,1,0,0,0,438,1964,7726,0,20972
5,toxicity,5,0000000001010001010010000,1,14,43,1,0,0,0,302,1981,6758,0,18523
5,toxicity,5,0000000001010001010010000,2,6,43,1,0,0,0,395,2075,8043,0,20731
5,toxicity,5,0000000001010001010010000,2,14,43,1,0,0,0,266,1898,6792,0,18535
5,toxicity,5,0000000001010001010010000,3,6,43,1,0,0,0,447,1814,6743,0,19905
5,toxicity,5,0000000001010001010010000,3,14,43,1,0,0,0,658,1362,5274,0,16563
5,toxicity,5,0000000001010001010010000,4,6,43,1,0,0,0,402,1851,6694,0,20245
5,toxicity,5,0000000001010001010010000,4,14,43,1,0,0,0,629,1755,5730,0,16943
5,toxicity,5,0000000001010001010010000,0,7,43,1,0,0,0,0,693,4914,0,34602
5,toxicity,5,0000000001010001010010000,1,7,43,1,0,0,0,0,2201,11683,0,45994
5,toxicity,5,0000000001010001010010000,2,7,43,1,0,0,0,0,2253,11395,0,45583
5,toxicity,5,0000000001010001010010000,3,7,43,1,0,0,0,0,3035,13820,0,47878
5,toxicity,5,0000000001010001010010000,4,7,43,1,0,0,0,0,2247,11330,0,45230
5,toxicity,5,0000000000000010010011000,0,0,43,2,1899,9306,0,40938,212,2150,0,19238
5,toxicity,5,0000000000000010010011000,0,1,43,2,2929,11229,0,43736,150,1726,0,17496
5,toxicity,5,0000000000000010010011000,0,2,43,2,3152,12290,0,46538,101,1394,0,16458
5,toxicity,5,0000000000000010010011000,0,3,43,2,77,790,0,10217,863,4568,0,20082
5,toxicity,5,0000000000000010010011000,0,4,43,2,2876,9874,0,31152,62,711,0,9910
5,toxicity,5,0000000000000010010011000,0,5,43,2,2046,7658,0,27995,83,987,0,11079
5,toxicity,5,0000000000000010010011000,0,8,43,2,669,4483,0,30475,609,3977,0,24520
5,toxicity,5,0000000000000010010011000,0,9,43,2,572,5121,0,34142,333,2913,0,22110
5,toxicity,5,0000000000000010010011000,0,10,43,2,2180,8248,0,29175,61,786,0,10669
5,toxicity,5,0000000000000010010011000,0,11,43,2,1323,6164,0,26250,106,1105,0,12054
5,toxicity,5,0000000000000010010011000,0,12,43,2,167,1701,0,16018,405,2828,0,17044
5,toxicity,5,0000000000000010010011000,0,13,43,2,833,5471,0,32878,424,3372,0,22874
5,toxicity,5,0000000000000010010011000,0,15,43,2,2409,10143,0,39560,59,853,0,12831
5,toxicity,5,0000000000000010010011000,0,16,43,2,52,597,0,9046,751,3828,0,17003
5,toxicity,5,0000000000000010010011000,0,17,43,2,1651,6791,0,24415,69,810,0,9373
5,toxicity,5,0000000000000010010011000,0,18,43,2,84,733,0,9099,888,3984,0,17201
5,toxicity,5,0000000000000010010011000,0,19,43,2,2955,9110,0,26662,78,719,0,8454
5,toxicity,5,0000000000000010010011000,1,0,43,2,1047,5393,0,30389,868,4569,0,24757
5,toxicity,5,0000000000000010010011000,1,1,43,2,2725,10557,0,40897,279,2544,0,19515
5,toxicity,5,0000000000000010010011000,1,2,43,2,3594,12962,0,44838,185,1904,0,17288
5,toxicity,5,0000000000000010010011000,1,3,43,2,582,2607,0,15392,704,3617,0,18241
5,toxicity,5,0000000000000010010011000,1,4,43,2,1174,5498,0,23764,278,1985,0,13632
5,toxicity,5,0000000000000010010011000,1,5,43,2,1561,6733,0,25749,170,1575,0,12593
5,toxicity,5,0000000000000010010011000,1,6,43,2,740,3454,0,20365,1270,6858,0,28836
5,toxicity,5,0000000000000010010011000,1,7,43,2,450,1469,0,5843,3227,14953,0,66621
5,toxicity,5,0000000000000010010011000,1,8,43,2,1317,5633,0,31478,706,4375,0,24774
5,toxicity,5,0000000000000010010011000,1,9,43,2,301,2718,0,24376,1543,6601,0,28422
5,toxicity,5,0000000000000010010011000,1,10,43,2,1426,6939,0,25841,154,1358,0,12117
5,toxicity,5,0000000000000010010011000,1,11,43,2,524,3526,0,19600,339,2591,0,16078
5,toxicity,5,0000000000000010010011000,1,12,43,2,388,2477,0,17137,538,3372,0,17663
5,toxicity,5,0000000000000010010011000,1,13,43,2,1505,7194,0,34153,608,3815,0,23208
5,toxicity,5,0000000000000010010011000,1,14,43,2,497,2341,0,14413,1326,5765,0,24120
5,toxicity,5,0000000000000010010011000,1,15,43,2,3990,13857,0,42351,25,745,0,11166
5,toxicity,5,0000000000000010010011000,1,16,43,2,227,1323,0,10129,945,4316,0,17893
5,toxicity,5,0000000000000010010011000,1,17,43,2,1222,4850,0,20020,302,2084,0,12495
5,toxicity,5,0000000000000010010011000,1,18,43,2,693,2738,0,13925,578,3136,0,15519
5,toxicity,5,0000000000000010010011000,1,19,43,2,1911,7489,0,24033,124,1109,0,9555
5,toxicity,5,0000000000000010010011000,2,0,43,2,846,5141,0,30977,1134,5393,0,24368
5,toxicity,5,0000000000000010010011000,2,1,43,2,2427,10660,0,42733,245,2369,0,18579
5,toxicity,5,0000000000000010010011000,2,2,43,2,3338,12918,0,44998,131,1727,0,17068
5,toxicity,5,0000000000000010010011000,2,3,43,2,217,1919,0,18360,255,2172,0,15111
5,toxicity,5,0000000000000010010011000,2,4,43,2,1394,6671,0,26434,171,1541,0,12411
5,toxicity,5,0000000000000010010011000,2,5,43,2,3056,10526,0,30749,123,1147,0,10391
5,toxicity,5,0000000000000010010011000,2,6,43,2,110,817,0,10623,1757,7829,0,30097
5,toxicity,5,0000000000000010010011000,2,8,43,2,471,4231,0,32146,748,4159,0,22518
5,toxicity,5,0000000000000010010011000,2,9,43,2,830,4841,0,29677,1032,5006,0,25114
5,toxicity,5,0000000000000010010011000,2,10,43,2,3694,12605,0,33875,43,568,0,7890
5,toxicity,5,0000000000000010010011000,2,11,43,2,442,3212,0,19510,433,2860,0,16127
5,toxicity,5,0000000000000010010011000,2,12,43,2,172,1833,0,16133,664,3703,0,18098
5,toxicity,5,0000000000000010010011000,2,13,43,2,952,5115,0,30842,864,4771,0,25034
5,toxicity,5,0000000000000010010011000,2,14,43,2,103,615,0,7771,1713,7108,0,26687
5,toxicity,5,0000000000000010010011000,2,15,43,2,4488,14563,0,41400,51,1010,0,11572
5,toxicity,5,0000000000000010010011000,2,16,43,2,4,423,0,12136,564,3040,0,14601
5,toxicity,5,0000000000000010010011000,2,17,43,2,560,3488,0,19267,248,1912,0,12550
5,toxicity,5,0000000000000010010011000,2,18,43,2,120,982,0,10814,797,3744,0,16733
5,toxicity,5,0000000000000010010011000,2,19,43,2,2650,9198,0,26248,94,845,0,8653
5,toxicity,5,0000000000000010010011000,3,0,43,2,553,5097,0,32801,399,3171,0,20897
5,toxicity,5,0000000000000010010011000,3,1,43,2,3145,11826,0,42929,150,1520,0,16170
5,toxicity,5,0000000000000010010011000,3,2,43,2,3293,12712,0,44970,93,1257,0,15032
5,toxicity,5,0000000000000010010011000,3,3,43,2,445,2550,0,15312,637,3685,0,17704
5,toxicity,5,0000000000000010010011000,3,4,43,2,573,3858,0,21550,116,1400,0,13570
5,toxicity,5,0000000000000010010011000,3,5,43,2,2499,8681,0,28837,78,882,0,10233
5,toxicity,5,0000000000000010010011000,3,6,43,2,440,2708,0,18903,2560,9538,0,30947
5,toxicity,5,0000000000000010010011000,3,8,43,2,462,3296,0,26272,714,4757,0,25726
5,toxicity,5,0000000000000010010011000,3,9,43,2,210,2776,0,26406,492,4071,0,24959
5,toxicity,5,0000000000000010010011000,3,10,43,2,4443,11887,0,31979,64,675,0,9031
5,toxicity,5,0000000000000010010011000,3,11,43,2,1053,5773,0,24659,115,1275,0,12196
5,toxicity,5,0000000000000010010011000,3,12,43,2,383,2699,0,17290,348,2559,0,15997
5,toxicity,5,0000000000000010010011000,3,13,43,2,1648,7599,0,34239,394,3193,0,21330
5,toxicity,5,0000000000000010010011000,3,14,43,2,216,1767,0,13876,2027,7521,0,25864
5,toxicity,5,0000000000000010010011000,3,15,43,2,3100,11671,0,39711,32,692,0,11083
5,toxicity,5,0000000000000010010011000,3,16,43,2,4,294,0,7249,1024,4451,0,18084
5,toxicity,5,0000000000000010010011000,3,17,43,2,1020,4972,0,21138,134,1157,0,10404
5,toxicity,5,0000000000000010010011000,3,18,43,2,452,2257,0,12724,654,3234,0,15171
5,toxicity,5,0000000000000010010011000,3,19,43,2,1935,7335,0,23848,63,730,0,8703
5,toxicity,5,0000000000000010010011000,4,0,43,2,721,4727,0,29037,1117,5640,0,27613
5,toxicity,5,0000000000000010010011000,4,1,43,2,2625,10543,0,39933,394,2897,0,20597
5,toxicity,5,0000000000000010010011000,4,2,43,2,2971,11318,0,41441,314,2544,0,19457
5,toxicity,5,0000000000000010010011000,4,3,43,2,511,3610,0,21366,313,2194,0,14796
5,toxicity,5,0000000000000010010011000,4,4,43,2,1878,7092,0,25413,395,2522,0,14822
5,toxicity,5,0000000000000010010011000,4,5,43,2,2712,8966,0,27989,330,2010,0,13090
5,toxicity,5,0000000000000010010011000,4,8,43,2,971,5926,0,33308,589,3963,0,22986
5,toxicity,5,0000000000000010010011000,4,9,43,2,343,2822,0,24242,2152,7496,0,30042
5,toxicity,5,0000000000000010010011000,4,10,43,2,4765,13160,0,34346,147,1130,0,9503
5,toxicity,5,0000000000000010010011000,4,11,43,2,463,3183,0,18266,810,3852,0,18104
5,toxicity,5,0000000000000010010011000,4,12,43,2,292,2220,0,16106,778,3810,0,18515
5,toxicity,5,0000000000000010010011000,4,13,43,2,792,5556,0,30122,954,4807,0,25006
5,toxicity,5,0000000000000010010011000,4,15,43,2,2736,10852,0,37696,48,1160,0,13418
5,toxicity,5,0000000000000010010011000,4,16,43,2,513,3469,0,19729,351,2074,0,12444
5,toxicity,5,0000000000000010010011000,4,17,43,2,1476,5871,0,21719,254,1716,0,11639
5,toxicity,5,0000000000000010010011000,4,18,43,2,69,1163,0,11993,639,3184,0,15735
5,toxicity,5,0000000000000010010011000,4,19,43,2,1860,7052,0,23297,222,1441,0,10462
5,toxicity,5,0000000000000010010011000,0,6,43,2,0,37,0,4053,3551,14535,0,36376
5,toxicity,5,0000000000000010010011000,0,14,43,2,0,12,0,2344,3132,12132,0,30835
5,toxicity,5,0000000000000010010011000,4,6,43,2,26,908,0,14233,1825,8420,0,28722
5,toxicity,5,0000000000000010010011000,4,14,43,2,36,706,0,10857,1004,6170,0,23322
5,toxicity,5,0000000000000010010011000,0,7,43,2,0,0,0,0,2232,13894,0,78886
5,toxicity,5,0000000000000010010011000,2,7,43,2,0,0,0,0,3102,16368,0,80891
5,toxicity,5,0000000000000010010011000,3,7,43,2,0,0,0,0,4075,21504,0,91392
5,toxicity,5,0000000000000010010011000,4,7,43,2,114,614,0,3600,1533,10242,0,64220
5,toxicity,7,0000000001010001000110000,0,0,82,4,36490,178913,0,836934,13474,90650,0,579821
5,toxicity,7,0000000001010001000110000,0,1,82,4,42831,201091,0,893567,10812,78081,0,539198
5,toxicity,7,0000000001010001000110000,0,2,82,4,60341,248700,0,971259,6620,56150,0,464604
5,toxicity,7,0000000001010001000110000,0,3,82,4,8363,54947,0,348530,11777,66048,0,358851
5,toxicity,7,0000000001010001000110000,0,4,82,4,17388,89287,0,424347,6271,45543,0,306783
5,toxicity,7,0000000001010001000110000,0,5,82,4,26226,115398,0,465860,4542,34161,0,260540
5,toxicity,7,0000000001010001000110000,0,6,82,4,18208,122301,0,787223,18508,103539,0,632286
5,toxicity,7,0000000001010001000110000,0,7,82,4,3638,17610,0,98338,39828,231809,0,1262476
5,toxicity,7,0000000001010001000110000,0,8,82,4,24507,136194,0,758807,24054,133980,0,686708
5,toxicity,7,0000000001010001000110000,0,9,82,4,12276,98851,0,679489,28432,154193,0,739967
5,toxicity,7,0000000001010001000110000,0,10,82,4,33645,138291,0,504589,2810,24655,0,227986
5,toxicity,7,0000000001010001000110000,0,11,82,4,10728,67736,0,383782,8638,56478,0,339884
5,toxicity,7,0000000001010001000110000,0,12,82,4,7149,53483,0,349555,10890,64722,0,364401
5,toxicity,7,0000000001010001000110000,0,13,82,4,37805,185533,0,850108,16220,96042,0,586450
5,toxicity,7,0000000001010001000110000,0,14,82,4,7737,54074,0,421256,21755,108323,0,529183
5,toxicity,7,0000000001010001000110000,0,15,82,4,72374,260129,0,799739,510,13620,0,214871
5,toxicity,7,0000000001010001000110000,0,16,82,4,2472,23965,0,230866,16205,81543,0,357254
5,toxicity,7,0000000001010001000110000,0,17,82,4,18562,89973,0,367898,3436,27408,0,217002
5,toxicity,7,0000000001010001000110000,0,18,82,4,10010,59170,0,307710,7613,44819,0,266242
5,toxicity,7,0000000001010001000110000,0,19,82,4,35159,129026,0,418846,2274,19454,0,178749
5,toxicity,7,0000000001010001000110000,1,0,82,4,22196,135366,0,746453,23873,126555,0,667130
5,toxicity,7,0000000001010001000110000,1,1,82,4,50435,224921,0,924988,8154,67080,0,516030
5,toxicity,7,0000000001010001000110000,1,2,82,4,50510,223780,0,926341,6979,60509,0,495972
5,toxicity,7,0000000001010001000110000,1,3,82,4,10740,59813,0,355458,11077,63656,0,358912
5,toxicity,7,0000000001010001000110000,1,4,82,4,17045,90210,0,420003,7557,49893,0,319194
5,toxicity,7,0000000001010001000110000,1,5,82,4,22866,110950,0,457428,4767,37470,0,282501
5,toxicity,7,0000000001010001000110000,1,6,82,4,25105,133639,0,765760,18742,118981,0,693345
5,toxicity,7,0000000001010001000110000,1,7,82,4,26165,83019,0,324687,26340,157287,0,964036
5,toxicity,7,0000000001010001000110000,1,8,82,4,51424,213132,0,891580,12824,83039,0,546582
5,toxicity,7,0000000001010001000110000,1,9,82,4,8549,81698,0,642159,35326,174372,0,787628
5,toxicity,7,0000000001010001000110000,1,10,82,4,34497,145551,0,519887,2579,22824,0,213246
5,toxicity,7,0000000001010001000110000,1,11,82,4,6803,52035,0,332498,14021,77233,0,392412
5,toxicity,7,0000000001010001000110000,1,12,82,4,5737,44416,0,315547,15090,82504,0,408316
5,toxicity,7,0000000001010001000110000,1,13,82,4,36211,177100,0,827204,16848,106047,0,617968
5,toxicity,7,0000000001010001000110000,1,14,82,4,10381,59158,0,412158,20716,111882,0,552296
5,toxicity,7,0000000001010001000110000,1,15,82,4,51092,216248,0,750734,515,16291,0,249255
5,toxicity,7,0000000001010001000110000,1,16,82,4,4606,33831,0,263531,12040,63850,0,315474
5,toxicity,7,0000000001010001000110000,1,17,82,4,15360,78641,0,346572,4725,33368,0,236544
5,toxicity,7,0000000001010001000110000,1,18,82,4,8464,47432,0,280780,10084,57755,0,305606
5,toxicity,7,0000000001010001000110000,1,19,82,4,27723,113732,0,394935,2412,20622,0,190809
5,toxicity,7,0000000001010001000110000,2,0,82,4,29528,173489,0,874974,10927,79357,0,564037
5,toxicity,7,0000000001010001000110000,2,1,82,4,41079,199733,0,920670,6212,55873,0,478885
5,toxicity,7,0000000001010001000110000,2,2,82,4,49679,239457,0,1000241,3541,38983,0,419207
5,toxicity,7,0000000001010001000110000,2,3,82,4,7362,51113,0,353674,10815,65591,0,360749
5,toxicity,7,0000000001010001000110000,2,4,82,4,40436,158115,0,548008,1339,15574,0,195535
5,toxicity,7,0000000001010001000110000,2,5,82,4,49087,172035,0,553944,1306,16633,0,196441
5,toxicity,7,0000000001010001000110000,2,6,82,4,5584,35747,0,415024,61769,278560,0,982199
5,toxicity,7,0000000001010001000110000,2,8,82,4,18479,129402,0,796933,16498,107310,0,623598
5,toxicity,7,0000000001010001000110000,2,9,82,4,35539,193389,0,914518,7269,61885,0,505944
5,toxicity,7,0000000001010001000110000,2,10,82,4,62510,205876,0,607038,1019,12828,0,163214
5,toxicity,7,0000000001010001000110000,2,11,82,4,18041,98596,0,461635,2860,27070,0,262025
5,toxicity,7,0000000001010001000110000,2,12,82,4,7150,56027,0,377132,6435,49560,0,338810
5,toxicity,7,0000000001010001000110000,2,13,82,4,17135,117917,0,757375,13705,99100,0,642492
5,toxicity,7,0000000001010001000110000,2,14,82,4,1063,11922,0,230154,42169,190507,0,704818
5,toxicity,7,0000000001010001000110000,2,15,82,4,46139,207326,0,760975,506,13961,0,233209
5,toxicity,7,0000000001010001000110000,2,16,82,4,2790,33198,0,296211,7527,50987,0,291054
5,toxicity,7,0000000001010001000110000,2,17,82,4,17014,91645,0,388228,1948,18358,0,186769
5,toxicity,7,0000000001010001000110000,2,18,82,4,1194,15708,0,205125,14853,78419,0,364091
5,toxicity,7,0000000001010001000110000,2,19,82,4,36100,133977,0,434714,1261,13397,0,157687
5,toxicity,7,0000000001010001000110000,3,0,82,4,31832,168612,0,823122,19181,112459,0,633000
5,toxicity,7,0000000001010001000110000,3,1,82,4,58019,248448,0,978999,7058,60251,0,477388
5,toxicity,7,0000000001010001000110000,3,2,82,4,53076,233224,0,958602,6578,58121,0,475442
5,toxicity,7,0000000001010001000110000,3,3,82,4,4427,41364,0,343646,10272,62886,0,355994
5,toxicity,7,0000000001010001000110000,3,4,82,4,31138,132387,0,495717,4441,32454,0,252206
5,toxicity,7,0000000001010001000110000,3,5,82,4,33033,141229,0,516455,2956,26516,0,236562
5,toxicity,7,0000000001010001000110000,3,6,82,4,4384,43749,0,564162,30732,171512,0,823522
5,toxicity,7,0000000001010001000110000,3,8,82,4,31249,184080,0,909472,12733,83085,0,539135
5,toxicity,7,0000000001010001000110000,3,9,82,4,28194,167438,0,855647,16715,100728,0,600243
5,toxicity,7,0000000001010001000110000,3,10,82,4,60381,209636,0,617105,1347,14659,0,162739
5,toxicity,7,0000000001010001000110000,3,11,82,4,10605,63509,0,355624,15737,76106,0,371930
5,toxicity,7,0000000001010001000110000,3,12,82,4,4740,41083,0,318036,15360,81295,0,401224
5,toxicity,7,0000000001010001000110000,3,13,82,4,24521,140934,0,763806,25843,132654,0,677493
5,toxicity,7,0000000001010001000110000,3,14,82,4,887,14424,0,284038,27548,142555,0,634923
5,toxicity,7,0000000001010001000110000,3,15,82,4,45787,202428,0,749176,532,17057,0,258064
5,toxicity,7,0000000001010001000110000,3,16,82,4,3206,32155,0,283933,10278,60052,0,300547
5,toxicity,7,0000000001010001000110000,3,17,82,4,24495,104691,0,390657,2952,24345,0,200140
5,toxicity,7,0000000001010001000110000,3,18,82,4,2601,26579,0,251338,11109,63716,0,326465
5,toxicity,7,0000000001010001000110000,3,19,82,4,33073,127088,0,421099,1768,17643,0,172756
5,toxicity,7,0000000001010001000110000,4,0,82,4,30815,161416,0,800749,17474,110676,0,636003
5,toxicity,7,0000000001010001000110000,4,1,82,4,47603,219963,0,933606,9864,73100,0,524090
5,toxicity,7,0000000001010001000110000,4,2,82,4,54234,232231,0,942890,7844,64242,0,497892
5,toxicity,7,0000000001010001000110000,4,3,82,4,9177,58768,0,371497,9675,57344,0,332194
5,toxicity,7,0000000001010001000110000,4,4,82,4,26460,114828,0,470812,5628,41236,0,284011
5,toxicity,7,0000000001010001000110000,4,5,82,4,29305,126711,0,488638,3858,32614,0,255677
5,toxicity,7,0000000001010001000110000,4,6,82,4,17914,105456,0,715424,21565,121790,0,679981
5,toxicity,7,0000000001010001000110000,4,7,82,4,2328,10517,0,67760,32266,196118,0,1189594
5,toxicity,7,0000000001010001000110000,4,8,82,4,27251,157008,0,823644,19771,111199,0,619470
5,toxicity,7,0000000001010001000110000,4,9,82,4,22504,130524,0,752962,21234,126709,0,680247
5,toxicity,7,0000000001010001000110000,4,10,82,4,45346,169926,0,561836,1920,18186,0,188569
5,toxicity,7,0000000001010001000110000,4,11,82,4,12103,68814,0,371970,13520,71312,0,362248
5,toxicity,7,0000000001010001000110000,4,12,82,4,5217,43939,0,323367,14493,79102,0,390685
5,toxicity,7,0000000001010001000110000,4,13,82,4,27488,151269,0,765567,26588,135834,0,678199
5,toxicity,7,0000000001010001000110000,4,14,82,4,4866,40201,0,376253,23510,117265,0,561509
5,toxicity,7,0000000001010001000110000,4,15,82,4,54268,220068,0,758768,553,16461,0,247333
5,toxicity,7,0000000001010001000110000,4,16,82,4,3869,33505,0,274472,11003,60863,0,307473
5,toxicity,7,0000000001010001000110000,4,17,82,4,19934,95536,0,379557,3216,26310,0,213736
5,toxicity,7,0000000001010001000110000,4,18,82,4,7004,47184,0,289804,8528,51551,0,286601
5,toxicity,7,0000000001010001000110000,4,19,82,4,38223,136808,0,429127,2159,19306,0,177744
5,toxicity,7,0000000001010001000110000,2,7,82,4,0,0,0,2130,42710,257265,0,1442492
5,toxicity,7,0000000001010001000110000,3,7,82,4,261,1614,0,18069,31529,193124,0,1213483
5,toxicity,7,0000000001010101000010010,0,0,82,2,24031,105181,0,445479,7672,49202,0,285152
5,toxicity,7,0000000001010101000010010,0,1,82,2,27651,117183,0,480825,4966,36130,0,258038
5,toxicity,7,0000000001010101000010010,0,2,82,2,38442,143344,0,511918,3438,27770,0,225465
5,toxicity,7,0000000001010101000010010,0,3,82,2,5877,33653,0,191470,6202,32333,0,169817
5,toxicity,7,0000000001010101000010010,0,4,82,2,11287,53238,0,232641,2409,19469,0,141696
5,toxicity,7,0000000001010101000010010,0,5,82,2,16279,65836,0,248108,2146,16312,0,125037
5,toxicity,7,0000000001010101000010010,0,6,82,2,13377,76290,0,415699,12061,58054,0,313754
5,toxicity,7,0000000001010101000010010,0,7,82,2,2272,9915,0,53686,17620,104969,0,594142
5,toxicity,7,0000000001010101000010010,0,8,82,2,15850,82440,0,418445,10356,59006,0,321220
5,toxicity,7,0000000001010101000010010,0,9,82,2,8367,60466,0,372494,10990,68203,0,350243
5,toxicity,7,0000000001010101000010010,0,10,82,2,22012,81869,0,273161,1185,11083,0,104472
5,toxicity,7,0000000001010101000010010,0,11,82,2,7443,40699,0,205020,4076,27886,0,166148
5,toxicity,7,0000000001010101000010010,0,12,82,2,5215,32142,0,185945,5436,33289,0,178419
5,toxicity,7,0000000001010101000010010,0,13,82,2,24903,107525,0,448057,8364,49295,0,287555
5,toxicity,7,0000000001010101000010010,0,14,82,2,5256,31959,0,221212,13388,58095,0,265744
5,toxicity,7,0000000001010101000010010,0,15,82,2,42570,140860,0,410721,439,8040,0,107658
5,toxicity,7,0000000001010101000010010,0,16,82,2,1892,16713,0,133924,6886,35926,0,164607
5,toxicity,7,0000000001010101000010010,0,17,82,2,12526,52982,0,198192,1590,13215,0,102324
5,toxicity,7,0000000001010101000010010,0,18,82,2,7133,35869,0,166341,4178,22891,0,128105
5,toxicity,7,0000000001010101000010010,0,19,82,2,21157,72532,0,221362,1090,8991,0,84285
5,toxicity,7,0000000001010101000010010,1,0,82,2,35715,139810,0,512540,7886,41908,0,243690
5,toxicity,7,0000000001010101000010010,1,1,82,2,36154,144581,0,532331,3417,25275,0,207370
5,toxicity,7,0000000001010101000010010,1,2,82,2,37425,152161,0,547910,2399,20407,0,193484
5,toxicity,7,0000000001010101000010010,1,3,82,2,1557,16050,0,154565,7175,40820,0,202632
5,toxicity,7,0000000001010101000010010,1,4,82,2,19132,70554,0,252700,2779,17446,0,122286
5,toxicity,7,0000000001010101000010010,1,5,82,2,18802,74967,0,267594,1285,11417,0,106493
5,toxicity,7,0000000001010101000010010,1,6,82,2,719,12039,0,251645,12809,89394,0,451245
5,toxicity,7,0000000001010101000010010,1,8,82,2,12308,80418,0,428402,7470,46693,0,293275
5,toxicity,7,0000000001010101000010010,1,9,82,2,23572,103758,0,455550,11506,57416,0,296194
5,toxicity,7,0000000001010101000010010,1,10,82,2,22343,83904,0,279772,804,8177,0,92232
5,toxicity,7,0000000001010101000010010,1,11,82,2,13679,57450,0,235105,3714,22144,0,137767
5,toxicity,7,0000000001010101000010010,1,12,82,2,3447,28420,0,196624,3056,22903,0,162705
5,toxicity,7,0000000001010101000010010,1,13,82,2,19660,102578,0,476626,5893,38534,0,262184
5,toxicity,7,0000000001010101000010010,1,14,82,2,115,4031,0,129835,12548,76945,0,336060
5,toxicity,7,0000000001010101000010010,1,15,82,2,31323,132008,0,427401,73,4373,0,93950
5,toxicity,7,0000000001010101000010010,1,16,82,2,1209,12469,0,117616,9325,43327,0,179428
5,toxicity,7,0000000001010101000010010,1,17,82,2,12016,51646,0,199354,2305,14658,0,101226
5,toxicity,7,0000000001010101000010010,1,18,82,2,1348,14464,0,132199,5838,32033,0,161119
5,toxicity,7,0000000001010101000010010,1,19,82,2,23016,79388,0,233730,823,6853,0,71570
5,toxicity,7,0000000001010101000010010,2,0,82,2,17635,95067,0,442569,4887,38821,0,280084
5,toxicity,7,0000000001010101000010010,2,1,82,2,22962,100340,0,441846,3934,35463,0,275201
5,toxicity,7,0000000001010101000010010,2,2,82,2,26741,114065,0,477597,2962,27185,0,244376
5,toxicity,7,0000000001010101000010010,2,3,82,2,8056,38166,0,194816,5530,30636,0,171652
5,toxicity,7,0000000001010101000010010,2,4,82,2,15226,66240,0,250822,1308,12963,0,124401
5,toxicity,7,0000000001010101000010010,2,5,82,2,13537,62639,0,248511,1369,13408,0,125645
5,toxicity,7,0000000001010101000010010,2,6,82,2,17968,83726,0,342674,26668,114048,0,398405
5,toxicity,7,0000000001010101000010010,2,7,82,2,22702,68331,0,238640,17316,95969,0,485898
5,toxicity,7,0000000001010101000010010,2,8,82,2,32637,110394,0,435711,8749,52602,0,299059
5,toxicity,7,0000000001010101000010010,2,9,82,2,13127,77096,0,415127,7050,48175,0,304725
5,toxicity,7,0000000001010101000010010,2,10,82,2,22237,87602,0,285657,689,7554,0,90899
5,toxicity,7,0000000001010101000010010,2,11,82,2,5235,35769,0,200421,3102,23435,0,164350
5,toxicity,7,0000000001010101000010010,2,12,82,2,4678,29656,0,183478,4164,29929,0,183164
5,toxicity,7,0000000001010101000010010,2,13,82,2,21304,90409,0,410527,7590,52385,0,313129
5,toxicity,7,0000000001010101000010010,2,14,82,2,8768,41782,0,211344,15907,69444,0,283229
5,toxicity,7,0000000001010101000010010,2,15,82,2,25720,102002,0,370941,376,9358,0,133387
5,toxicity,7,0000000001010101000010010,2,16,82,2,3776,24396,0,155529,4261,25211,0,141160
