k,task,iso_key,n_iso_members,num_edges,max_in_deg,max_out_deg,is_linear,partial_r,n_topo_total,presence_rate_top_01,presence_designs_top_01,n_topo_top_01,presence_rate_top_05,presence_designs_top_05,n_topo_top_05,presence_rate_bot_05,presence_designs_bot_05,n_topo_bot_05,presence_rate_bot_01,presence_designs_bot_01,n_topo_bot_01,log_odds_top01_vs_bot01,log_odds_top05_vs_bot05
5,toxicity,0000000000010001000110100,1,5,2,2,False,-0.049666799844905934,32,0.08027550112402479,1132081,32,0.10532615328633847,7426785,32,0.2529866584313125,17838658,31,0.267526243868347,3772772,26,-1.7366487531882124,-1.264197591576092
5,toxicity,0000000000010001000111000,2,5,2,2,False,0.07233809704386202,13,0.05567076408796289,785094,13,0.06812145956067016,4803398,13,0.06971011617726328,4915417,11,0.065195043948787,919409,11,-0.22784241212675055,-0.03325868566122313
5,toxicity,0000000000010001000111100,1,6,2,3,False,0.12640237195278983,2,0.012605968311740509,177775,2,0.010769148666758783,759357,2,0.0028649348975514155,202013,1,0.0014961243932520316,21099,1,3.074804905008514,1.9103299442223451
5,toxicity,0000000000010001010010100,1,5,2,2,False,0.043946787068196415,14,0.06714799211796364,946951,14,0.08274284617657761,5834385,14,0.08613730482681534,6073735,14,0.09000586210737903,1269302,13,-0.42267470729916545,-0.05800359937064742
5,toxicity,0000000000010001010011000,4,5,2,2,False,-0.09404801502575634,32,0.08096289955920416,1141775,32,0.10929661181327349,7706751,32,0.253129144315467,17848705,30,0.2712421973592224,3825176,28,-1.7442487731927039,-1.2116249451008014
5,toxicity,0000000000010001010011010,1,6,2,3,False,0.07884038529143786,1,0.001595538703318651,22501,1,0.003255972837290605,229586,1,0.007125910948123509,502464,1,0.0054704020305143,77146,1,-1.7776032585869572,-1.129985790272922
5,toxicity,0000000000010001010011100,2,6,2,3,False,-0.016022938712094432,9,0.03229822455634827,455484,9,0.04175990163639488,2944585,9,0.06470969412292742,4562826,8,0.07133781203915324,1006037,8,-1.1432121067219,-0.6318635440348744
5,toxicity,0000000000010011000111000,2,6,2,2,False,0.010116390657995971,33,0.07661861803132464,1080510,33,0.11077185883379513,7810774,33,0.26451995970969466,18651897,32,0.28062802195109965,3957539,28,-1.8728921663975213,-1.2557851701547211
5,toxicity,0000000000010011010011000,1,6,2,2,False,0.0014716812512697922,1,0.00044658916285946685,6298,1,0.0017257708336929044,121688,1,0.010088701185643662,711377,1,0.009613373915444543,135572,1,-4.428022701394553,-2.547427648686985
5,toxicity,0000000001000010010010000,2,4,2,1,False,-0.20557334256484258,169,0.7001405500761676,9873695,169,0.761559234685702,53699262,169,0.8980788415652271,63325558,152,0.9008696156557906,12704457,128,-0.363673751824938,-0.23788584842701474
