task,fp_key,depth_to_output,depth_from_input,in_degree,out_degree,predecessor_depth_signature,successor_depth_signature,node_type,part_idx,part_name,top_count,bot_count,log_odds,n_topologies,n_targets,total_designs
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,12,PhlF/P3,12879,5588,1.2044705133391858,1,1,18467
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,13,PsrA/R1,49408,5942,3.0555105709863173,1,1,55350
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,14,QacR/Q1,23419,17460,0.4236048906559574,1,1,40879
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,15,QacR/Q2,22509,4599,2.29086029050978,1,1,27108
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,16,SrpR/S1,7543,31139,-2.045367363291303,1,1,38682
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,17,SrpR/S2,17777,10116,0.813311481899587,1,1,27893
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,18,SrpR/S3,17472,6328,1.4650778579859036,1,1,23800
circuit_log,d2o=4|dfi=4|in=1|out=1|pred=3|succ=3|type=NOT,4,4,1,1,3,3,NOT,19,SrpR/S4,17816,12181,0.5485034289260299,1,1,29997
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,0,AmeR/F1,48638,22463,1.114498727050412,1,1,71101
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,1,AmtR/A1,39107,45788,-0.22753729998621858,1,1,84895
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,2,BetI/E1,33544,30813,0.12251177129028817,1,1,64357
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,3,BM3R1/B1,19879,27570,-0.4718338379371065,1,1,47449
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,4,BM3R1/B2,17478,30500,-0.8032338949404904,1,1,47978
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,5,BM3R1/B3,16903,29417,-0.7993344950719009,1,1,46320
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,6,HlyIIR/H1,49655,38513,0.36658508420735086,1,1,88168
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,7,IcaRA/I1,39296,29660,0.40585194081473575,1,1,68956
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,8,LitR/L1,47957,31445,0.6088949802593223,1,1,79402
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,9,LmrA/N1,44723,35220,0.34461335393245496,1,1,79943
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,10,PhlF/P1,6918,22787,-1.7196388653540673,1,1,29705
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,11,PhlF/P2,6162,16646,-1.4335575126036781,1,1,22808
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,12,PhlF/P3,6121,15233,-1.3152198508416704,1,1,21354
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,13,PsrA/R1,39922,17981,1.1506666458822359,1,1,57903
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,14,QacR/Q1,15023,25849,-0.7828953124358847,1,1,40872
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,15,QacR/Q2,16299,18755,-0.2024802197150183,1,1,35054
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,16,SrpR/S1,14572,19655,-0.4316718614156458,1,1,34227
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,17,SrpR/S2,12378,14788,-0.25662972832300956,1,1,27166
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,18,SrpR/S3,13193,11819,0.15865197451122945,1,1,25012
circuit_log,"d2o=6|dfi=2|in=2|out=2|pred=0,1|succ=3,5|type=NOR",6,2,2,2,"0,1","3,5",NOR,19,SrpR/S4,12232,15098,-0.30367475234842933,1,1,27330
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,0,AmeR/F1,58579,27712,1.0798452986790283,1,1,86291
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,1,AmtR/A1,49301,32936,0.5819370165085975,1,1,82237
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,2,BetI/E1,40356,23251,0.7954641197810078,1,1,63607
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,3,BM3R1/B1,13873,20629,-0.5723600315297548,1,1,34502
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,4,BM3R1/B2,16579,18822,-0.18305257554736437,1,1,35401
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,5,BM3R1/B3,15282,20516,-0.42489202798235887,1,1,35798
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,6,HlyIIR/H1,17728,55256,-1.6400460741548368,1,1,72984
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,7,IcaRA/I1,44976,27594,0.7047805499422184,1,1,72570
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,8,LitR/L1,17927,58065,-1.6954791003840288,1,1,75992
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,9,LmrA/N1,23376,48861,-1.0636231177671887,1,1,72237
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,10,PhlF/P1,5970,28789,-2.2695233150749026,1,1,34759
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,11,PhlF/P2,22607,12633,0.8395218934535326,1,1,35240
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,12,PhlF/P3,21774,12255,0.8291845164486321,1,1,34029
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,13,PsrA/R1,44597,24224,0.8804823482097404,1,1,68821
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,14,QacR/Q1,24978,17512,0.5122894812803347,1,1,42490
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,15,QacR/Q2,24517,17240,0.5079978442596235,1,1,41757
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,16,SrpR/S1,5488,26368,-2.264227616030439,1,1,31856
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,17,SrpR/S2,17149,9150,0.9062072649149079,1,1,26299
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,18,SrpR/S3,17349,7526,1.204788786222657,1,1,24875
circuit_log,"d2o=2|dfi=5|in=2|out=2|pred=2,4|succ=0,1|type=NOR",2,5,2,2,"2,4","0,1",NOR,19,SrpR/S4,17594,10661,0.7226874268871928,1,1,28255
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,0,AmeR/F1,0,23505,-14.520741436994635,1,1,23505
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,1,AmtR/A1,35620,49465,-0.47370922440605334,1,1,85085
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,2,BetI/E1,45061,63263,-0.4894734296270728,1,1,108324
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,3,BM3R1/B1,20386,3421,2.5747378297106938,1,1,23807
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,4,BM3R1/B2,19667,10758,0.8703062680722397,1,1,30425
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,5,BM3R1/B3,18984,13429,0.4994006941916468,1,1,32413
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,6,HlyIIR/H1,53368,2341,4.510188998173657,1,1,55709
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,7,IcaRA/I1,37837,55399,-0.5500501419929494,1,1,93236
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,8,LitR/L1,47862,1942,4.622553020207003,1,1,49804
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,9,LmrA/N1,29111,772,5.235001731916819,1,1,29883
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,10,PhlF/P1,10881,3388,1.6830121915758562,1,1,14269
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,11,PhlF/P2,11823,34402,-1.5408162012727935,1,1,46225
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,12,PhlF/P3,10677,32114,-1.5886058423295162,1,1,42791
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,13,PsrA/R1,41277,65838,-0.673569352404732,1,1,107115
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,14,QacR/Q1,23528,34443,-0.5498126871516876,1,1,57971
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,15,QacR/Q2,21053,51133,-1.2801885328938853,1,1,72186
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,16,SrpR/S1,22119,3711,2.5750827699944967,1,1,25830
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,17,SrpR/S2,16573,13439,0.3023886891706406,1,1,30012
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,18,SrpR/S3,17099,23582,-0.46375093051873884,1,1,40681
circuit_log,"d2o=4|dfi=4|in=2|out=1|pred=1,3|succ=3|type=NOR",4,4,2,1,"1,3",3,NOR,19,SrpR/S4,17074,13655,0.32235061503707696,1,1,30729
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,0,AmeR/F1,42708,6806,2.649449103882192,1,1,49514
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,1,AmtR/A1,42414,41392,0.035187748769783624,1,1,83806
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,2,BetI/E1,34088,29917,0.18829254350609792,1,1,64005
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,3,BM3R1/B1,22122,29983,-0.43864582191987617,1,1,52105
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,4,BM3R1/B2,19981,25362,-0.3440244113797726,1,1,45343
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,5,BM3R1/B3,20060,26328,-0.3922592043674032,1,1,46388
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,6,HlyIIR/H1,46431,48662,-0.06770583845756717,1,1,95093
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,7,IcaRA/I1,40179,28071,0.5173457112184877,1,1,68250
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,8,LitR/L1,47565,47649,-0.0025455052695738532,1,1,95214
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,9,LmrA/N1,44166,39742,0.15226806354512373,1,1,83908
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,10,PhlF/P1,6625,25815,-1.962055374405928,1,1,32440
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,11,PhlF/P2,5425,14656,-1.4336288896186087,1,1,20081
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,12,PhlF/P3,5790,18550,-1.6796125561271018,1,1,24340
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,13,PsrA/R1,36227,20794,0.8008684777010626,1,1,57021
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,14,QacR/Q1,15643,23752,-0.6025002959145291,1,1,39395
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,15,QacR/Q2,16710,17849,-0.09512600621290422,1,1,34559
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,16,SrpR/S1,15044,18951,-0.33306599701953205,1,1,33995
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,17,SrpR/S2,12649,11387,0.15162298672676938,1,1,24036
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,18,SrpR/S3,12751,13236,-0.05385265601689379,1,1,25987
circuit_log,"d2o=7|dfi=1|in=1|out=2|pred=0|succ=4,6|type=NOT",7,1,1,2,0,"4,6",NOT,19,SrpR/S4,13422,11098,0.27427744736994564,1,1,24520
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,0,AmeR/F1,1,4,-1.3219280948873622,1,2,5
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,1,AmtR/A1,4403,97,5.48988890944916,1,2,4500
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,2,BetI/E1,4667,5785,-0.3097617622222515,1,2,10452
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,3,BM3R1/B1,1368,596,1.1973196099930945,1,2,1964
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,4,BM3R1/B2,3023,502,2.587827834415546,1,2,3525
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,5,BM3R1/B3,2760,410,2.747980588906386,1,2,3170
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,6,HlyIIR/H1,0,546,-9.095397022792557,1,2,546
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,7,IcaRA/I1,3456,5234,-0.5986689335557722,1,2,8690
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,8,LitR/L1,0,290,-8.184875342908283,1,2,290
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,9,LmrA/N1,0,71,-6.169925001442312,1,2,71
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,10,PhlF/P1,0,805,-9.654636028527968,1,2,805
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,11,PhlF/P2,3717,1937,0.9399581995044004,1,2,5654
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,12,PhlF/P3,3411,3863,-0.17947744751748285,1,2,7274
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,13,PsrA/R1,3556,8307,-1.2238402417827974,1,2,11863
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,14,QacR/Q1,3647,1689,1.1100824829951952,1,2,5336
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,15,QacR/Q2,2775,5505,-0.9879970420173002,1,2,8280
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,16,SrpR/S1,0,3657,-11.836839359748717,1,2,3657
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,17,SrpR/S2,2171,686,1.6606420989862614,1,2,2857
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,18,SrpR/S3,2192,3593,-0.7126845968363482,1,2,5785
circuit_log,"d2o=5|dfi=1|in=2|out=3|pred=0,0|succ=0,2,4|type=NOR",5,1,2,3,"0,0","0,2,4",NOR,19,SrpR/S4,2629,199,3.71699089440494,1,2,2828
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,0,AmeR/F1,43183,4,13.076281166579486,1,1,43187
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,1,AmtR/A1,36067,12183,1.565731579789556,1,1,48250
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,2,BetI/E1,36906,65867,-0.8356832728302301,1,1,102773
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,3,BM3R1/B1,19615,19041,0.04284586985740872,1,1,38656
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,4,BM3R1/B2,21088,40150,-0.9289452330067471,1,1,61238
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,5,BM3R1/B3,23471,32893,-0.4868836783636963,1,1,56364
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,6,HlyIIR/H1,27182,0,14.730417064730672,1,1,27182
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,7,IcaRA/I1,34430,42137,-0.29141375843889555,1,1,76567
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,8,LitR/L1,34633,0,15.07990139852863,1,1,34633
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,9,LmrA/N1,27685,0,14.756869011549092,1,1,27685
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,10,PhlF/P1,12857,0,13.650378635397704,1,1,12857
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,11,PhlF/P2,21995,42139,-0.9379491224436265,1,1,64134
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,12,PhlF/P3,22125,36902,-0.7379954435200926,1,1,59027
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,13,PsrA/R1,37245,50776,-0.4470896634021687,1,1,88021
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,14,QacR/Q1,22133,51179,-1.2093159525108337,1,1,73312
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,15,QacR/Q2,22735,42610,-0.9062474495583586,1,1,65345
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,16,SrpR/S1,14137,0,13.787290426559583,1,1,14137
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,17,SrpR/S2,14131,20909,-0.5652274075862891,1,1,35040
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,18,SrpR/S3,14485,20695,-0.5146926787214138,1,1,35180
circuit_log,"d2o=1|dfi=7|in=2|out=1|pred=4,6|succ=0|type=NOR",1,7,2,1,"4,6",0,NOR,19,SrpR/S4,13898,22515,-0.6959694651133893,1,1,36413
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,0,AmeR/F1,48021,86526,-0.8494548939040135,1,1,134547
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,1,AmtR/A1,62258,46092,0.43373473482123864,1,1,108350
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,2,BetI/E1,48796,32634,0.5803724154910612,1,1,81430
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,3,BM3R1/B1,19114,12538,0.6082829040714991,1,1,31652
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,4,BM3R1/B2,24415,12794,0.9322467199077217,1,1,37209
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,5,BM3R1/B3,23959,12865,0.8970643143295094,1,1,36824
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,6,HlyIIR/H1,4230,21236,-2.3275093904572386,1,1,25466
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,7,IcaRA/I1,50824,39454,0.3653301703353204,1,1,90278
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,8,LitR/L1,3763,22221,-2.561650133243419,1,1,25984
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,9,LmrA/N1,3357,28087,-3.064279765943725,1,1,31444
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,10,PhlF/P1,1173,10085,-3.102849816847271,1,1,11258
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,11,PhlF/P2,24031,16729,0.5225192725885567,1,1,40760
circuit_log,"d2o=4|dfi=4|in=2|out=2|pred=0,3|succ=1,3|type=NOR",4,4,2,2,"0,3","1,3",NOR,12,PhlF/P3,25634,14624,0.8096782730391662,1,1,40258
