task,source,fp_key,depth_to_output,depth_from_input,in_degree,out_degree,predecessor_depth_signature,successor_depth_signature,node_type,part_idx,part_name,top_count,bot_count,log_odds,total_designs
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,4,BM3R1/B2,1743,398,2.12793938855458,2141
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,5,BM3R1/B3,1488,1854,-0.3170754329260657,3342
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,6,HlyIIR/H1,0,4928,-12.26707926567123,4928
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,7,IcaRA/I1,4306,1911,1.17160080026111,6217
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,8,LitR/L1,0,3920,-11.937005926516589,3920
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,9,LmrA/N1,0,4000,-11.966144913345603,4000
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,10,PhlF/P1,0,4376,-12.095726668639047,4376
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,11,PhlF/P2,3366,783,2.1025381617124377,4149
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,12,PhlF/P3,3407,980,1.7966002940065995,4387
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,13,PsrA/R1,4716,2527,0.899873137352494,7243
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,14,QacR/Q1,3328,673,2.3042683739584047,4001
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,15,QacR/Q2,2666,1547,0.7848123534065158,4213
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,16,SrpR/S1,0,3786,-11.886839705884418,3786
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,17,SrpR/S2,2000,817,1.2905484189639922,2817
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,18,SrpR/S3,1756,922,0.9287116383626018,2678
circuit_log,0x2B,d2o=2|dfi=1|in=1|out=1|pred=0|succ=1|type=NOT,2,1,1,1,0,1,NOT,19,SrpR/S4,2447,687,1.831123087990554,3134
circuit_log,0x2B,d2o=3|dfi=1|in=1|out=1|pred=0|succ=2|type=NOT,3,1,1,1,0,2,NOT,0,AmeR/F1,52910,98444,-0.8957502493711181,151354
circuit_log,0x2B,d2o=3|dfi=1|in=1|out=1|pred=0|succ=2|type=NOT,3,1,1,1,0,2,NOT,1,AmtR/A1,99726,78483,0.3455855799495156,178209
